"id","nombre","descripcion","tipo_capa","fecha_registro","id_categoria","id_institucion","usuario_registro","fecha_registro-2"
1142,"Zonas Urbanas",NULL,1,NULL,17,46,1,"2026-02-18 10:17:21.177581-05"
1143,"Telecentros - CEDRO",NULL,1,NULL,17,269,1,"2026-02-18 10:17:21.177581-05"
1144,"Metrópoli Nacional",NULL,1,NULL,20,215,1,"2026-02-18 10:17:21.177581-05"
1145,"Metrópoli Regional",NULL,1,NULL,20,215,1,"2026-02-18 10:17:21.177581-05"
1146,"Ciudad Mayor Principal",NULL,1,NULL,20,215,1,"2026-02-18 10:17:21.177581-05"
1147,"Ciudad Mayor",NULL,1,NULL,20,215,1,"2026-02-18 10:17:21.177581-05"
1148,"Ciudad Intermedia Principal",NULL,1,NULL,20,215,1,"2026-02-18 10:17:21.177581-05"
1149,"Ciudad Intermedia",NULL,1,NULL,20,215,1,"2026-02-18 10:17:21.177581-05"
1150,"Ciudad Menor Principal",NULL,1,NULL,20,215,1,"2026-02-18 10:17:21.177581-05"
1151,"Ciudad Menor",NULL,1,NULL,20,215,1,"2026-02-18 10:17:21.177581-05"
1152,"Villa",NULL,1,NULL,20,215,1,"2026-02-18 10:17:21.177581-05"
1153,"Macro Sistema",NULL,1,NULL,20,215,1,"2026-02-18 10:17:21.177581-05"
1154,"Sistema Urbano",NULL,1,NULL,20,215,1,"2026-02-18 10:17:21.177581-05"
1155,"Subsistema Urbano",NULL,1,NULL,20,215,1,"2026-02-18 10:17:21.177581-05"
1156,"Cambio de Temperatura Mínima 2050 Anual.",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
1157,"Cambio de Temperatura Mínima 2050 Invierno.",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
1158,"Cambio de Temperatura Mínima 2050 Otoño.",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
1159,"Cambio de Temperatura Mínima 2050 Primavera.",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
1160,"PNCB Imágenes SPOT 2013-2014",NULL,1,NULL,8,68,1,"2026-02-18 10:17:21.177581-05"
1161,"PNCB Imágenes RapidEye 2013-2014",NULL,1,NULL,8,68,1,"2026-02-18 10:17:21.177581-05"
1162,"PNCB Imágenes RapidEye 2011",NULL,1,NULL,8,68,1,"2026-02-18 10:17:21.177581-05"
1163,"MINAM - Vuelos drone",NULL,1,NULL,8,68,1,"2026-02-18 10:17:21.177581-05"
1164,"MINAM Imágenes RapidEye 2011-2012 Hatoyama",NULL,1,NULL,8,68,1,"2026-02-18 10:17:21.177581-05"
1165,"MINAM Imágenes LANDSAT 2000-2005-2009",NULL,1,NULL,8,68,1,"2026-02-18 10:17:21.177581-05"
1166,"MINAM Imágenes LANSAT 2015 Amazonia",NULL,1,NULL,8,68,1,"2026-02-18 10:17:21.177581-05"
1167,"MINAM Zona Minera Madre de Dios 2010",NULL,1,NULL,8,68,1,"2026-02-18 10:17:21.177581-05"
1168,"MINAM Imagen Cuenca Rio Nieva 2010",NULL,1,NULL,8,68,1,"2026-02-18 10:17:21.177581-05"
1169,"MINAM Imágenes Ikonos-GeoEye 2010",NULL,1,NULL,8,68,1,"2026-02-18 10:17:21.177581-05"
1170,"MINAM Imágenes Ikonos-GeoEye 2010-2",NULL,1,NULL,8,68,1,"2026-02-18 10:17:21.177581-05"
1171,"MINAM Imágenes Ikonos 2009",NULL,1,NULL,8,68,1,"2026-02-18 10:17:21.177581-05"
1172,"MINAM Imágenes Hatoyama (referencial)",NULL,1,NULL,8,68,1,"2026-02-18 10:17:21.177581-05"
1173,"MINAM Aerotransportada y LIDAR 2011",NULL,1,NULL,8,68,1,"2026-02-18 10:17:21.177581-05"
1174,"MINAM Imágenes Spot CONIDA",NULL,1,NULL,8,68,1,"2026-02-18 10:17:21.177581-05"
1175,"MINAM Imágenes PeruSAT1 CONIDA",NULL,1,NULL,8,68,1,"2026-02-18 10:17:21.177581-05"
1176,"MINAM Imágenes Pleiades CONIDA",NULL,1,NULL,8,68,1,"2026-02-18 10:17:21.177581-05"
1177,"MINAM Imágenes DEIMOS 2015",NULL,1,NULL,8,68,1,"2026-02-18 10:17:21.177581-05"
1178,"Cambio de Temperatura Mínima 2050 Verano.",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
1179,"Cantidad de árboles plantados en los parques zonales y metropolitanos",NULL,1,NULL,5,2151,1,"2026-02-18 10:17:21.177581-05"
1180,"Capas de servicios genéticos y bioseguridad",NULL,1,NULL,8,68,1,"2026-02-18 10:17:21.177581-05"
1181,"Caracterización de Clasificación Climática",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
1182,"Caracterización de la Duración de Lluvias del Departamento de Puno.",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
1183,"Caracterización de Precipitación - Anual.",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
1184,"Caracterización de Precipitación - Estación de Invierno.",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
1185,"Caracterización de Precipitación - Estación de Otoño.",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
1186,"Caracterización de Precipitación - Estación de Primavera.",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
1187,"Caracterización de Precipitación - Estación de Verano.",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
1188,"Delitos contra la Vida, el Cuerpo y la Salud",NULL,1,NULL,17,184,1,"2026-02-18 10:17:21.177581-05"
1189,"Delitos Informáticos (Ley 30096)",NULL,1,NULL,17,184,1,"2026-02-18 10:17:21.177581-05"
1190,"Denuncias",NULL,1,NULL,17,81,1,"2026-02-18 10:17:21.177581-05"
1191,"División Policial",NULL,1,NULL,17,81,1,"2026-02-18 10:17:21.177581-05"
1192,"Establecimientos de Medios Libres",NULL,1,NULL,17,77,1,"2026-02-18 10:17:21.177581-05"
1193,"Establecimientos Penitenciarios",NULL,1,NULL,17,77,1,"2026-02-18 10:17:21.177581-05"
1194,"Infracciones por distrito según CJDR",NULL,1,NULL,17,80,1,"2026-02-18 10:17:21.177581-05"
1195,"Comisarías",NULL,1,NULL,17,81,1,"2026-02-18 10:17:21.177581-05"
1196,"Infracciones por distrito según SOA",NULL,1,NULL,17,80,1,"2026-02-18 10:17:21.177581-05"
1197,"Jurisdicciones Comisarias Básicas",NULL,1,NULL,17,81,1,"2026-02-18 10:17:21.177581-05"
1198,"Jurisdicciones de comisaria de familia",NULL,1,NULL,17,81,1,"2026-02-18 10:17:21.177581-05"
1199,"Distritos Fiscales",NULL,1,NULL,17,184,1,"2026-02-18 10:17:21.177581-05"
1200,"Mapeo de Lugar de Procedencia de internos con casos TB",NULL,1,NULL,17,77,1,"2026-02-18 10:17:21.177581-05"
1201,"Mapeo de Lugar de Procedencia de la Población Penitenciaria",NULL,1,NULL,17,77,1,"2026-02-18 10:17:21.177581-05"
1202,"Mapeo de Lugar de Procedencia de los Venezolanos",NULL,1,NULL,17,77,1,"2026-02-18 10:17:21.177581-05"
1203,"Oficinas Regionales",NULL,1,NULL,17,77,1,"2026-02-18 10:17:21.177581-05"
1204,"Proyectos - Distrital",NULL,1,NULL,6,88,1,"2026-02-18 10:17:21.177581-05"
1205,"Proyectos - Provincial",NULL,1,NULL,6,88,1,"2026-02-18 10:17:21.177581-05"
1206,"Puestos Fronterizos",NULL,1,NULL,17,81,1,"2026-02-18 10:17:21.177581-05"
1207,"Centro de Atención",NULL,1,NULL,6,93,1,"2026-02-18 10:17:21.177581-05"
1208,"Puntos de Atención",NULL,1,NULL,6,93,1,"2026-02-18 10:17:21.177581-05"
1209,"Centros MAC - ONP","",1,NULL,17,93,1,"2026-02-18 10:17:21.177581-05"
1210,"MAC Express",NULL,1,NULL,6,93,1,"2026-02-18 10:17:21.177581-05"
1211,"Autoservicio",NULL,1,NULL,6,93,1,"2026-02-18 10:17:21.177581-05"
1212,"Afiliados del Sistema Nacional de Pensiones (SNP)",NULL,1,NULL,6,93,1,"2026-02-18 10:17:21.177581-05"
1213,"Pensionistas del Sistema Nacional de Pensiones (SNP)",NULL,1,NULL,6,93,1,"2026-02-18 10:17:21.177581-05"
1214,"Accesibilidad entre Capitales",NULL,1,NULL,17,204,1,"2026-02-18 10:17:21.177581-05"
1215,"Población Electoral Total",NULL,1,NULL,17,204,1,"2026-02-18 10:17:21.177581-05"
1216,"Población electoral de 18 a 30 años",NULL,1,NULL,17,204,1,"2026-02-18 10:17:21.177581-05"
1217,"Población electoral de 30 a 59 años",NULL,1,NULL,17,204,1,"2026-02-18 10:17:21.177581-05"
1218,"Población electoral de 60 años a más",NULL,1,NULL,17,204,1,"2026-02-18 10:17:21.177581-05"
1219,"Caracterización de Precipitación - Mes de Abril.",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
1220,"Caracterización de Precipitación - Mes de Agosto.",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
1221,"Caracterización de Precipitación - Mes de Diciembre.",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
1222,"Caracterización de Precipitación - Mes de Diciembre.",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
1223,"Caracterización de Precipitación - Mes de Enero.",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
1224,"Caracterización de Precipitación - Mes de Febrero.",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
1225,"Caracterización de Precipitación - Mes de Julio.",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
1226,"Caracterización de Precipitación - Mes de Junio.",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
1227,"Caracterización de Precipitación - Mes de Marzo.",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
1228,"Caracterización de Precipitación - Mes de Mayo.",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
1229,"Caracterización de Precipitación - Mes de Noviembre.",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
1230,"Caracterización de Precipitación - Mes de Noviembre.",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
1231,"Caracterización de Precipitación - Mes de Octubre.",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
1232,"Caracterización de Precipitación - Mes de Septiembre.",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
1233,"Caracterización de Precipitación del Departamento de Lima - Anual.",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
1234,"Caracterización de Precipitación del Departamento de Lima - Estación de Invierno.",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
1235,"Caracterización de Precipitación del Departamento de Lima - Estación de Otoño.",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
1236,"Caracterización de Precipitación del Departamento de Lima - Estación de Primavera.",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
1237,"Caracterización de Precipitación del Departamento de Lima - Estación de Verano.",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
1238,"Caracterización de Precipitación del Departamento de Lima - Mes de Abril.",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
1239,"Caracterización de Precipitación del Departamento de Lima - Mes de Agosto.",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
1240,"Caracterización de Precipitación del Departamento de Lima - Mes de Diciembre.",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
1241,"Caracterización de Precipitación del Departamento de Lima - Mes de Enero.",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
1242,"Caracterización de Precipitación del Departamento de Lima - Mes de Febrero.",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
1243,"Caracterización de Precipitación del Departamento de Lima - Mes de Julio.",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
1244,"Caracterización de Precipitación del Departamento de Lima - Mes de Junio.",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
1245,"Caracterización de Precipitación del Departamento de Lima - Mes de Marzo.",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
1246,"Caracterización de Precipitación del Departamento de Lima - Mes de Mayo.",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
1247,"Caracterización de Precipitación del Departamento de Lima - Mes de Noviembre.",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
1248,"Caracterización de Precipitación del Departamento de Lima - Mes de Octubre.",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
1249,"Caracterización de Precipitación del Departamento de Lima - Mes de Septiembre.",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
1250,"Caracterización de Precipitación del Departamento de San Martín - Anual.",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
1251,"Caracterización de Precipitación del Departamento de San Martín - Estación de Invierno.",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
1252,"Caracterización de Precipitación del Departamento de San Martín - Estación de Otoño.",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
1253,"Caracterización de Precipitación del Departamento de San Martín - Estación de Primavera.",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
1254,"Caracterización de Precipitación del Departamento de San Martín - Estación de Verano.",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
1255,"Caracterización de Precipitación del Departamento de San Martín - Mes de Abril.",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
1256,"Caracterización de Precipitación del Departamento de San Martín - Mes de Agosto.",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
1257,"Caracterización de Precipitación del Departamento de San Martín - Mes de Diciembre.",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
1258,"Caracterización de Precipitación del Departamento de San Martín - Mes de Enero.",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
1259,"Caracterización de Precipitación del Departamento de San Martín - Mes de Febrero.",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
1260,"Caracterización de Precipitación del Departamento de San Martín - Mes de Julio.",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
1261,"Caracterización de Precipitación del Departamento de San Martín - Mes de Junio.",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
1262,"Caracterización de Precipitación del Departamento de San Martín - Mes de Marzo.",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
1263,"Caracterización de Precipitación del Departamento de San Martín - Mes de Mayo.",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
1264,"Caracterización de Precipitación del Departamento de San Martín - Mes de Noviembre.",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
1265,"Caracterización de Precipitación del Departamento de San Martín - Mes de Octubre.",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
1266,"Caracterización de Precipitación del Departamento de San Martín - Mes de Septiembre.",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
1267,"Caracterización de Temperatura Máxima - Anual",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
1268,"Caracterización de Temperatura Máxima - Estación de Invierno.",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
1269,"Caracterización de Temperatura Máxima - Estación de Otoño.",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
1270,"Caracterización de Temperatura Máxima - Estación de Primavera.",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
1271,"Caracterización de Temperatura Máxima - Estación de Verano.",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
1272,"Caracterización de Temperatura Máxima - Mes de Abril.",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
1273,"Caracterización de Temperatura Máxima - Mes de Agosto.",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
1274,"Caracterización de Temperatura Máxima - Mes de Diciembre.",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
1275,"Caracterización de Temperatura Máxima - Mes de Enero.",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
1276,"Catastro Urbano Municipal",NULL,1,NULL,20,219,1,"2026-02-18 10:17:21.177581-05"
1277,"Lotes formalizados",NULL,1,NULL,20,219,1,"2026-02-18 10:17:21.177581-05"
1278,"Página de servicios de COFOPRI",NULL,1,NULL,20,219,1,"2026-02-18 10:17:21.177581-05"
1279,"Caracterización de Temperatura Máxima - Mes de Febrero.",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
1280,"Caracterización de Temperatura Máxima - Mes de Julio.",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
1281,"Caracterización de Temperatura Máxima - Mes de Junio.",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
1282,"Todos los operadores Internet Móvil",NULL,1,NULL,20,51,1,"2026-02-18 10:17:21.177581-05"
1283,"Movistar",NULL,1,NULL,20,51,1,"2026-02-18 10:17:21.177581-05"
1284,"Claro",NULL,1,NULL,20,51,1,"2026-02-18 10:17:21.177581-05"
1285,"Entel",NULL,1,NULL,20,51,1,"2026-02-18 10:17:21.177581-05"
1286,"Bitel",NULL,1,NULL,20,51,1,"2026-02-18 10:17:21.177581-05"
1287,"Todos los operadores Cobertura Móvil",NULL,1,NULL,20,51,1,"2026-02-18 10:17:21.177581-05"
1288,"Red de media tensión - Estructuras",NULL,1,NULL,17,52,1,"2026-02-18 10:17:21.177581-05"
1289,"Red de media tensión - Tramos",NULL,1,NULL,17,52,1,"2026-02-18 10:17:21.177581-05"
1290,"Red de baja tensión - Estructuras",NULL,1,NULL,17,52,1,"2026-02-18 10:17:21.177581-05"
1291,"Red de baja tensión - Tramos",NULL,1,NULL,17,52,1,"2026-02-18 10:17:21.177581-05"
1292,"Red de alumbrado público - Equipos",NULL,1,NULL,17,52,1,"2026-02-18 10:17:21.177581-05"
1293,"Red de alumbrado público - Tramos",NULL,1,NULL,17,52,1,"2026-02-18 10:17:21.177581-05"
1294,"Suministros eléctricos - Acometida",NULL,1,NULL,17,52,1,"2026-02-18 10:17:21.177581-05"
1295,"Suministros eléctricos - Suministro",NULL,1,NULL,17,52,1,"2026-02-18 10:17:21.177581-05"
1296,"Electricidad",NULL,1,NULL,17,52,1,"2026-02-18 10:17:21.177581-05"
1297,"Gas Natural",NULL,1,NULL,17,52,1,"2026-02-18 10:17:21.177581-05"
1298,"Subestación de distribución eléctrica",NULL,1,NULL,17,52,1,"2026-02-18 10:17:21.177581-05"
1299,"Redes distribución de gas natural",NULL,1,NULL,17,52,1,"2026-02-18 10:17:21.177581-05"
1300,"Tubería de conexión gas natural",NULL,1,NULL,17,52,1,"2026-02-18 10:17:21.177581-05"
1301,"Válvulas de gas natural",NULL,1,NULL,17,52,1,"2026-02-18 10:17:21.177581-05"
1302,"Datos de la convocatoria o invitación - Adjudicado",NULL,1,NULL,6,92,1,"2026-02-18 10:17:21.177581-05"
1303,"Datos de la convocatoria o invitación - Consentido",NULL,1,NULL,6,92,1,"2026-02-18 10:17:21.177581-05"
1304,"Datos de la convocatoria o invitación - Contratado",NULL,1,NULL,6,92,1,"2026-02-18 10:17:21.177581-05"
1305,"ORTOFOTO_EMAPACOP_CAMPOVERDE",NULL,1,NULL,20,218,1,"2026-02-18 10:17:21.177581-05"
1306,"ORTOFOTO_EMAPASANMARTIN_PICOTA_SECTOR1",NULL,1,NULL,20,218,1,"2026-02-18 10:17:21.177581-05"
1307,"ORTOFOTO_EMAPASANMARTIN_PICOTA_SECTOR2",NULL,1,NULL,20,218,1,"2026-02-18 10:17:21.177581-05"
1308,"ORTOFOTO_EMAPASANMARTIN_PICOTA_SECTOR3",NULL,1,NULL,20,218,1,"2026-02-18 10:17:21.177581-05"
1309,"ORTOFOTO_EMAPASANMARTIN_PICOTA_SECTOR4",NULL,1,NULL,20,218,1,"2026-02-18 10:17:21.177581-05"
1310,"ORTOFOTO_EMAPASANMARTIN_PICOTA_SECTOR5",NULL,1,NULL,20,218,1,"2026-02-18 10:17:21.177581-05"
1311,"ORTOFOTO_EMAPASANMARTIN_PICOTA_SECTOR6",NULL,1,NULL,20,218,1,"2026-02-18 10:17:21.177581-05"
1312,"OTASS_EPS_1",NULL,1,NULL,20,218,1,"2026-02-18 10:17:21.177581-05"
1313,"OTASS_EPS_1",NULL,1,NULL,20,218,1,"2026-02-18 10:17:21.177581-05"
1314,"ORTOFOTO_EMAPAVIGS",NULL,1,NULL,20,218,1,"2026-02-18 10:17:21.177581-05"
1315,"OTASS_EPS_1",NULL,1,NULL,20,218,1,"2026-02-18 10:17:21.177581-05"
1316,"WMSJ3TASS _AREASINFLUENCIA",NULL,1,NULL,20,218,1,"2026-02-18 10:17:21.177581-05"
1317,"WMSJ3TASS _EPS",NULL,1,NULL,20,218,1,"2026-02-18 10:17:21.177581-05"
1318,"Ortofoto de la ciudad de Bagua",NULL,1,NULL,20,218,1,"2026-02-18 10:17:21.177581-05"
1319,"Ortofoto de Alta Resolución de la ciudad de Bagua",NULL,1,NULL,20,218,1,"2026-02-18 10:17:21.177581-05"
1320,"Ortofoto de la ciudad de Huaral",NULL,1,NULL,20,218,1,"2026-02-18 10:17:21.177581-05"
1321,"Ortofoto de la ciudad de Chachapoyas",NULL,1,NULL,20,218,1,"2026-02-18 10:17:21.177581-05"
1322,"Ortofoto de la ciudad de Barranca",NULL,1,NULL,20,218,1,"2026-02-18 10:17:21.177581-05"
1323,"Ortofoto de la ciudad de Jaén",NULL,1,NULL,20,218,1,"2026-02-18 10:17:21.177581-05"
1324,"Ortofoto de la ciudad de San Ignacio",NULL,1,NULL,20,218,1,"2026-02-18 10:17:21.177581-05"
1325,"Ortofoto de la ciudad de Moyobamba",NULL,1,NULL,20,218,1,"2026-02-18 10:17:21.177581-05"
1326,"Ortofoto de la ciudad de Tocache",NULL,1,NULL,20,218,1,"2026-02-18 10:17:21.177581-05"
1327,"Ortofoto de la ciudad de Bagua Grande",NULL,1,NULL,20,218,1,"2026-02-18 10:17:21.177581-05"
1328,"Ortofoto de Alta Resolución de la ciudad de Bagua Grande",NULL,1,NULL,20,218,1,"2026-02-18 10:17:21.177581-05"
1329,"Proyectos Plan COPESCO Nacional",NULL,1,NULL,17,209,1,"2026-02-18 10:17:21.177581-05"
1330,"Transportes",NULL,1,NULL,17,45,1,"2026-02-18 10:17:21.177581-05"
1331,"Agrarios",NULL,1,NULL,17,45,1,"2026-02-18 10:17:21.177581-05"
1332,"Demarcación territorial",NULL,1,NULL,17,45,1,"2026-02-18 10:17:21.177581-05"
1333,"Gestión de Recursos Públicos",NULL,1,NULL,17,45,1,"2026-02-18 10:17:21.177581-05"
1334,"Hídricos",NULL,1,NULL,17,45,1,"2026-02-18 10:17:21.177581-05"
1335,"Hidrocarburos Socioambiental",NULL,1,NULL,17,45,1,"2026-02-18 10:17:21.177581-05"
1336,"Industria Socioambiental",NULL,1,NULL,17,45,1,"2026-02-18 10:17:21.177581-05"
1337,"Infraestructura Socioambiental",NULL,1,NULL,17,45,1,"2026-02-18 10:17:21.177581-05"
1338,"Invasión de Terrenos",NULL,1,NULL,17,45,1,"2026-02-18 10:17:21.177581-05"
1339,"Laborales Gremiales",NULL,1,NULL,17,45,1,"2026-02-18 10:17:21.177581-05"
1340,"Mineria Ilegal Informal",NULL,1,NULL,17,45,1,"2026-02-18 10:17:21.177581-05"
1341,"Minería Laboral",NULL,1,NULL,17,45,1,"2026-02-18 10:17:21.177581-05"
1342,"Mineria Socioambiental",NULL,1,NULL,17,45,1,"2026-02-18 10:17:21.177581-05"
1343,"Otros",NULL,1,NULL,17,45,1,"2026-02-18 10:17:21.177581-05"
1344,"Ámbito VRAEM",NULL,1,NULL,17,45,1,"2026-02-18 10:17:21.177581-05"
1345,"Consejo de Coordinación Regional (CCR)",NULL,1,NULL,17,45,1,"2026-02-18 10:17:21.177581-05"
1346,"Puntos Estratégicos Uayki",NULL,1,NULL,17,45,1,"2026-02-18 10:17:21.177581-05"
1347,"MAC Express PIAS",NULL,1,NULL,17,45,1,"2026-02-18 10:17:21.177581-05"
1348,"MAC Express TAMBOS",NULL,1,NULL,17,45,1,"2026-02-18 10:17:21.177581-05"
1349,"MAC Express Municipalidades",NULL,1,NULL,17,45,1,"2026-02-18 10:17:21.177581-05"
1350,"M.R. de los Andes - MRDLA",NULL,1,NULL,17,45,1,"2026-02-18 10:17:21.177581-05"
1351,"M.R. de Qhapaq Ñan Nor Amazónico",NULL,1,NULL,17,45,1,"2026-02-18 10:17:21.177581-05"
1352,"M.R. Costa Norte",NULL,1,NULL,17,45,1,"2026-02-18 10:17:21.177581-05"
1353,"M.R. Macro Región Sur",NULL,1,NULL,17,45,1,"2026-02-18 10:17:21.177581-05"
1354,"M.R. Pacífico Centro Amazónica -PACA",NULL,1,NULL,17,45,1,"2026-02-18 10:17:21.177581-05"
1355,"M.R. Huancavelica Ica - MANRHI",NULL,1,NULL,17,45,1,"2026-02-18 10:17:21.177581-05"
1356,"M.R. Macro Región Nor Oriente del Perú",NULL,1,NULL,17,45,1,"2026-02-18 10:17:21.177581-05"
1357,"M.R. Chavín",NULL,1,NULL,17,45,1,"2026-02-18 10:17:21.177581-05"
1358,"M.R. Amazónica - MRA",NULL,1,NULL,17,45,1,"2026-02-18 10:17:21.177581-05"
1359,"Centros MAC",NULL,1,NULL,17,45,1,"2026-02-18 10:17:21.177581-05"
1360,"Casos al 16 de diciembre del 2024",NULL,1,NULL,17,45,1,"2026-02-18 10:17:21.177581-05"
1361,"Casos al 10 de diciembre del 2024",NULL,1,NULL,17,45,1,"2026-02-18 10:17:21.177581-05"
1362,"Casos al 25 de noviembre del 2024",NULL,1,NULL,17,45,1,"2026-02-18 10:17:21.177581-05"
1363,"Casos al 11 de noviembre del 2024",NULL,1,NULL,17,45,1,"2026-02-18 10:17:21.177581-05"
1364,"Casos al 04 de noviembre del 2024",NULL,1,NULL,17,45,1,"2026-02-18 10:17:21.177581-05"
1365,"Casos al 18 de noviembre del 2024",NULL,1,NULL,17,45,1,"2026-02-18 10:17:21.177581-05"
1366,"Casos al 28 de octubre del 2024",NULL,1,NULL,17,45,1,"2026-02-18 10:17:21.177581-05"
1367,"Casos al 21 de octubre del 2024",NULL,1,NULL,17,45,1,"2026-02-18 10:17:21.177581-05"
1368,"Casos al 14 de octubre del 2024",NULL,1,NULL,17,45,1,"2026-02-18 10:17:21.177581-05"
1369,"Casos al 07 de octubre del 2024",NULL,1,NULL,17,45,1,"2026-02-18 10:17:21.177581-05"
1370,"Casos al 29 de setiembre del 2024",NULL,1,NULL,17,45,1,"2026-02-18 10:17:21.177581-05"
1371,"Casos al 22 de setiembre del 2024",NULL,1,NULL,17,45,1,"2026-02-18 10:17:21.177581-05"
1372,"Casos al 15 de setiembre del 2024",NULL,1,NULL,17,45,1,"2026-02-18 10:17:21.177581-05"
1373,"Casos al 08 de setiembre del 2024",NULL,1,NULL,17,45,1,"2026-02-18 10:17:21.177581-05"
1374,"Casos al 01 de setiembre del 2024",NULL,1,NULL,17,45,1,"2026-02-18 10:17:21.177581-05"
1375,"Casos al 06 de enero del 2025",NULL,1,NULL,17,45,1,"2026-02-18 10:17:21.177581-05"
1376,"Casos al 13 de enero del 2025",NULL,1,NULL,17,45,1,"2026-02-18 10:17:21.177581-05"
1377,"Casos al 20 de enero del 2025",NULL,1,NULL,17,45,1,"2026-02-18 10:17:21.177581-05"
