"id","nombre","descripcion","tipo_capa","publicar_geoperu","fecha_registro","id_categoria","id_institucion","usuario_crea","fecha_crea","usuario_modifica","fecha_modifica"
1049,"Capacitación laboral (Nov - Dic 2023)",NULL,1,True,NULL,6,165,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1050,"Certificación de competencias laborales (Nov - Dic 2023)",NULL,1,True,NULL,6,165,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1051,"Moodle (Nov - Dic 2023)",NULL,1,True,NULL,6,165,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1052,"Promoción del autoempleo (Nov - Dic 203)",NULL,1,True,NULL,6,165,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1053,"Moodle (Enero - Marzo 2024)",NULL,1,True,NULL,6,165,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1054,"Certificación de competencias laborales (Enero - Marzo 2024)",NULL,1,True,NULL,6,165,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1055,"Capacitación laboral (Abril - Junio 2024)",NULL,1,True,NULL,6,165,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1056,"Certificación de competencias laborales (Abril - Junio 2024)",NULL,1,True,NULL,6,165,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1057,"Moodle (Abril - Junio 2024)",NULL,1,True,NULL,6,165,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1058,"Promoción del autoempleo (Abril - Junio 2024)",NULL,1,True,NULL,6,165,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1059,"Capacitación laboral (Jul - Set 2024)",NULL,1,True,NULL,6,165,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1060,"Certificación de competencias laborales (Jul - Set 2024)",NULL,1,True,NULL,6,165,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1061,"Moodle (Jul - Set 2024)",NULL,1,True,NULL,6,165,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1062,"Promoción del autoempleo productivo (Jul - Set 2024)",NULL,1,True,NULL,6,165,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1063,"Capacitación laboral (Oct - Dic 2024)",NULL,1,True,NULL,6,165,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1064,"Certificación de competencias laborales (Oct - Dic 2024)",NULL,1,True,NULL,6,165,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1065,"Moodle (Oct - Dic 2024)",NULL,1,True,NULL,6,165,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1066,"Promoción del autoempleo productivo (Oct - Dic 2024)",NULL,1,True,NULL,6,165,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1067,"Capacitación laboral (Enero - Marzo 2025)",NULL,1,True,NULL,6,165,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1068,"Moodle (Enero - Marzo 2025)",NULL,1,True,NULL,6,165,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1069,"Capacitación y asistencia técnica para el autoempleo productivo (Enero - Marzo 2025)",NULL,1,True,NULL,6,165,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1070,"Capacitación laboral (Abril - Junio 2025)",NULL,1,True,NULL,6,165,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1071,"Certificación de competencias laborales (Abril - Junio 2025)",NULL,1,True,NULL,6,165,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1072,"Moodle (Abril - Junio 2025)",NULL,1,True,NULL,6,165,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1073,"Capacitación y asistencia técnica para el autoempleo productivo (Abril - Junio 2025)",NULL,1,True,NULL,6,165,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1074,"Capacitación laboral (Jul - Set 2025)",NULL,1,True,NULL,6,165,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1075,"Certificación de competencias laborales (Jul - Set 2025)",NULL,1,True,NULL,6,165,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1076,"Moodle (Jul - Set 2025)",NULL,1,True,NULL,6,165,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1077,"Capacitación y asistencia técnica para el autoempleo productivo (Jul - Set 2025)",NULL,1,True,NULL,6,165,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1078,"Capacitación y asistencia técnica para el autoempleo productivo (Oct - Dic 2025)",NULL,1,True,NULL,6,165,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1079,"Moodle (Oct - Dic 2025)",NULL,1,True,NULL,6,165,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1080,"Certificación de competencias laborales (Oct - Dic 2025)",NULL,1,True,NULL,6,165,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1081,"Capacitación laboral (Oct - Dic 2025)",NULL,1,True,NULL,6,165,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1082,"Aeródromos - 2022",NULL,1,True,NULL,19,210,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1083,"Aeródromos - 2023",NULL,1,True,NULL,19,210,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1084,"Aeroportuaria",NULL,1,True,NULL,19,210,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1085,"Afirmado - 2025",NULL,1,True,NULL,19,210,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1086,"Afirmado - 2025",NULL,1,True,NULL,19,210,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1087,"Afirmado - 2025",NULL,1,True,NULL,19,210,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1088,"Asfaltado - 2025",NULL,1,True,NULL,19,210,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1089,"Asfaltado - 2025",NULL,1,True,NULL,19,210,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1090,"Asfaltado Económico - 2025",NULL,1,True,NULL,19,210,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1091,"Asfaltado Económico - 2025",NULL,1,True,NULL,19,210,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1092,"Asfaltado Económico - 2025",NULL,1,True,NULL,19,210,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1093,"Conservación por Niveles de Servicios",NULL,1,True,NULL,19,210,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1094,"Corredores Logísticos",NULL,1,True,NULL,19,210,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1095,"Corredores Viales Alimentadores",NULL,1,True,NULL,19,210,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1096,"Ejes de integración",NULL,1,True,NULL,19,210,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1097,"Embarcadero",NULL,1,True,NULL,19,210,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1098,"Estaciones de pesaje",NULL,1,True,NULL,19,210,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1099,"Estaciones de pesaje 2022",NULL,1,True,NULL,19,210,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1100,"Estaciones ferroviarias",NULL,1,True,NULL,19,210,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1101,"Estudios de la Red Vial Nacional",NULL,1,True,NULL,19,210,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1102,"Itinerarios de la Red Vial Nacional",NULL,1,True,NULL,19,210,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1103,"Red Ferroviaria - 2025",NULL,1,True,NULL,19,210,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1104,"Mantenimiento de la Red Vial Nacional",NULL,1,True,NULL,19,210,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1105,"Obras de la Red Vial Nacional",NULL,1,True,NULL,19,210,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1106,"Pavimentado - 2025",NULL,1,True,NULL,19,210,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1107,"Peajes concesionados de la Red Vial Nacional",NULL,1,True,NULL,19,210,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1108,"Peajes no concesionados de la Red Vial Nacional",NULL,1,True,NULL,19,210,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1109,"Proyectado - 2025",NULL,1,True,NULL,19,210,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1110,"Proyectado - 2025",NULL,1,True,NULL,19,210,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1111,"Proyectado - 2025",NULL,1,True,NULL,19,210,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1112,"Puentes - 2014",NULL,1,True,NULL,19,210,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1113,"Puentes de la Red Vial Nacional",NULL,1,True,NULL,19,210,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1114,"Red Ferroviaria - 2022",NULL,1,True,NULL,19,210,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1115,"Red Vial Departamental - 2025",NULL,1,True,NULL,19,210,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1116,"Red Vial Departamental - 2022",NULL,1,True,NULL,19,210,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1117,"Red Vial Departamental - 2023",NULL,1,True,NULL,19,210,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1118,"Red Vial Departamental - 2024",NULL,1,True,NULL,19,210,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1119,"Red Vial Nacional",NULL,1,True,NULL,19,210,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1120,"Red Vial Nacional - 2025",NULL,1,True,NULL,19,210,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1121,"Red Vial Nacional - 2022",NULL,1,True,NULL,19,210,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1122,"Red Vial Nacional - 2023",NULL,1,True,NULL,19,210,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1123,"Red Vial Nacional - 2024",NULL,1,True,NULL,19,210,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1124,"Red Vial Vecinal - 2025",NULL,1,True,NULL,19,210,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1125,"Red Vial Vecinal - 2022",NULL,1,True,NULL,19,210,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1126,"Red Vial Vecinal - 2023",NULL,1,True,NULL,19,210,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1127,"Sin Afirmar - 2025",NULL,1,True,NULL,19,210,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1128,"Sin Afirmar - 2025",NULL,1,True,NULL,19,210,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1129,"Sin Afirmar - 2025",NULL,1,True,NULL,19,210,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1130,"Terminal Pesquero",NULL,1,True,NULL,19,210,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1131,"Terminal Portuario",NULL,1,True,NULL,19,210,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1132,"Terminales portuarios y embarcaderos 2022",NULL,1,True,NULL,19,210,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1133,"Terminales portuarios y embarcaderos 2023",NULL,1,True,NULL,19,210,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1134,"Terminales terrestres",NULL,1,True,NULL,19,210,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1135,"Trocha - 2025",NULL,1,True,NULL,19,210,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1136,"Trocha - 2025",NULL,1,True,NULL,19,210,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1137,"Trocha - 2025",NULL,1,True,NULL,19,210,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1138,"Túneles",NULL,1,True,NULL,19,210,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1139,"Unidades de peaje - 2025",NULL,1,True,NULL,19,210,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1140,"Unidades de peaje - 2022",NULL,1,True,NULL,19,210,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1141,"Unidades de peaje - 2023",NULL,1,True,NULL,19,210,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1142,"Zonas Urbanas",NULL,1,True,NULL,17,46,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1143,"Telecentros - CEDRO",NULL,1,True,NULL,17,269,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1144,"Metrópoli Nacional",NULL,1,True,NULL,20,215,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1145,"Metrópoli Regional",NULL,1,True,NULL,20,215,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1146,"Ciudad Mayor Principal",NULL,1,True,NULL,20,215,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1147,"Ciudad Mayor",NULL,1,True,NULL,20,215,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1148,"Ciudad Intermedia Principal",NULL,1,True,NULL,20,215,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1149,"Ciudad Intermedia",NULL,1,True,NULL,20,215,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1150,"Ciudad Menor Principal",NULL,1,True,NULL,20,215,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1151,"Ciudad Menor",NULL,1,True,NULL,20,215,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1152,"Villa",NULL,1,True,NULL,20,215,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1153,"Macro Sistema",NULL,1,True,NULL,20,215,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1154,"Sistema Urbano",NULL,1,True,NULL,20,215,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1155,"Subsistema Urbano",NULL,1,True,NULL,20,215,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1156,"Cambio de Temperatura Mínima 2050 Anual.",NULL,1,True,NULL,5,75,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1157,"Cambio de Temperatura Mínima 2050 Invierno.",NULL,1,True,NULL,5,75,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1158,"Cambio de Temperatura Mínima 2050 Otoño.",NULL,1,True,NULL,5,75,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1159,"Cambio de Temperatura Mínima 2050 Primavera.",NULL,1,True,NULL,5,75,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1160,"PNCB Imágenes SPOT 2013-2014",NULL,1,True,NULL,8,68,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1161,"PNCB Imágenes RapidEye 2013-2014",NULL,1,True,NULL,8,68,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1162,"PNCB Imágenes RapidEye 2011",NULL,1,True,NULL,8,68,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1163,"MINAM - Vuelos drone",NULL,1,True,NULL,8,68,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1164,"MINAM Imágenes RapidEye 2011-2012 Hatoyama",NULL,1,True,NULL,8,68,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1165,"MINAM Imágenes LANDSAT 2000-2005-2009",NULL,1,True,NULL,8,68,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1166,"MINAM Imágenes LANSAT 2015 Amazonia",NULL,1,True,NULL,8,68,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1167,"MINAM Zona Minera Madre de Dios 2010",NULL,1,True,NULL,8,68,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1168,"MINAM Imagen Cuenca Rio Nieva 2010",NULL,1,True,NULL,8,68,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1169,"MINAM Imágenes Ikonos-GeoEye 2010",NULL,1,True,NULL,8,68,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1170,"MINAM Imágenes Ikonos-GeoEye 2010-2",NULL,1,True,NULL,8,68,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1171,"MINAM Imágenes Ikonos 2009",NULL,1,True,NULL,8,68,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1172,"MINAM Imágenes Hatoyama (referencial)",NULL,1,True,NULL,8,68,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1173,"MINAM Aerotransportada y LIDAR 2011",NULL,1,True,NULL,8,68,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1174,"MINAM Imágenes Spot CONIDA",NULL,1,True,NULL,8,68,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1175,"MINAM Imágenes PeruSAT1 CONIDA",NULL,1,True,NULL,8,68,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1176,"MINAM Imágenes Pleiades CONIDA",NULL,1,True,NULL,8,68,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1177,"MINAM Imágenes DEIMOS 2015",NULL,1,True,NULL,8,68,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1178,"Cambio de Temperatura Mínima 2050 Verano.",NULL,1,True,NULL,5,75,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1179,"Cantidad de árboles plantados en los parques zonales y metropolitanos",NULL,1,True,NULL,5,2151,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1180,"Capas de servicios genéticos y bioseguridad",NULL,1,True,NULL,8,68,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1181,"Caracterización de Clasificación Climática",NULL,1,True,NULL,5,75,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1182,"Caracterización de la Duración de Lluvias del Departamento de Puno.",NULL,1,True,NULL,5,75,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1183,"Caracterización de Precipitación - Anual.",NULL,1,True,NULL,5,75,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1184,"Caracterización de Precipitación - Estación de Invierno.",NULL,1,True,NULL,5,75,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1185,"Caracterización de Precipitación - Estación de Otoño.",NULL,1,True,NULL,5,75,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1186,"Caracterización de Precipitación - Estación de Primavera.",NULL,1,True,NULL,5,75,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1187,"Caracterización de Precipitación - Estación de Verano.",NULL,1,True,NULL,5,75,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1188,"Delitos contra la Vida, el Cuerpo y la Salud",NULL,1,True,NULL,17,184,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1189,"Delitos Informáticos (Ley 30096)",NULL,1,True,NULL,17,184,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1190,"Denuncias",NULL,1,True,NULL,17,81,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1191,"División Policial",NULL,1,True,NULL,17,81,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1192,"Establecimientos de Medios Libres",NULL,1,True,NULL,17,77,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1193,"Establecimientos Penitenciarios",NULL,1,True,NULL,17,77,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1194,"Infracciones por distrito según CJDR",NULL,1,True,NULL,17,80,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1195,"Comisarías",NULL,1,True,NULL,17,81,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1196,"Infracciones por distrito según SOA",NULL,1,True,NULL,17,80,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
