"id","id_capa","id_tipo_servicio","direccion_web","nombre_capa","titulo_capa","estado","id_layer","usuario_registro","fecha_registro"
499,15,11,"https://geosnirh.ana.gob.pe/server/services/Público/SectorHidraulicoMenorA/MapServer/WMSServer?request=GetCapabilities&service=WMS","0","SectorHidraulicoMenorA",True,38793,1,"2026-02-18 11:14:23.709268-05"
500,1847,11,"https://espacialg.geoperu.gob.pe/geoserver/subsistemas/20251119092021___PAM_Huacrish_04_11_25/wms?service=WMS&request=GetCapabilities","20251119092021___PAM_Huacrish_04_11_25","20251119092021___PAM_Huacrish_04_11_25",True,41916,1,"2026-02-18 11:14:23.709268-05"
501,1554,11,"https://espacialg.geoperu.gob.pe/geoserver/subsistemas/20251211154925___Total_Becarios_2018/wms?service=WMS&request=GetCapabilities","20251211154925___Total_Becarios_2018","20251211154925___Total_Becarios_2018",True,42066,1,"2026-02-18 11:14:23.709268-05"
502,1640,11,"https://idesep.senamhi.gob.pe:443/geoserver/g_05_94/05_94_015_04_001_512_0000_00_00/ows?service=WMS&request=GetCapabilities","05_94_015_04_001_512_0000_00_00","LIMA - TEMP MAXIMA - 15 OTOÑO",True,41710,1,"2026-02-18 11:14:23.709268-05"
503,173,11,"https://espacialg.geoperu.gob.pe/geoserver/subsistemas/20241212100904___10_Pob_con_nivel_edu_2017/wms?service=WMS&request=GetCapabilities","20241212100904___10_Pob_con_nivel_edu_2017","20241212100904___10_Pob_con_nivel_edu_2017",True,40549,1,"2026-02-18 11:14:23.709268-05"
504,1126,11,"https://swmapas.mtc.gob.pe:8443/geoserver/geoportal/pe_mtc_018_red_vial_vecinal_dic23/wms?service=wms&request=GetCapabilities","pe_mtc_018_red_vial_vecinal_dic23","pe_mtc_018_red_vial_vecinal_dic23",True,42444,1,"2026-02-18 11:14:23.709268-05"
505,1653,11,"https://idesep.senamhi.gob.pe:443/geoserver/g_05_94/05_94_002_04_001_512_0000_00_00/ows?service=WMS&request=GetCapabilities","05_94_002_04_001_512_0000_00_00","LIMA - TEMP MAXIMA - 02 MES DE FEBRERO",True,41667,1,"2026-02-18 11:14:23.709268-05"
506,1110,11,"https://espacialg.geoperu.gob.pe/geoserver/subsistemas/20250924155623___Proyectado_jun25/wms?service=WMS&request=GetCapabilities","20250924155623___Proyectado_jun25","20250924155623___Proyectado_jun25",True,41430,1,"2026-02-18 11:14:23.709268-05"
507,800,11,"https://espacialg.geoperu.gob.pe/geoserver/geoperu/peru_pre_e_00_03_dist_mimp_/wms?service=WMS&request=GetCapabilities","peru_pre_e_00_03_dist_mimp_","SECTORES GOBIERNO NACIONAL | MIMP | Actividades - Distrital",True,757,1,"2026-02-18 11:14:23.709268-05"
508,361,11,"https://www.idep.gob.pe/geoportal/services/DATOS_GEOESPACIALES/CENTROS_POBLADOS/MapServer/WMSServer?request=GetCapabilities&service=WMS","0","Centros Poblados",True,42254,1,"2026-02-18 11:14:23.709268-05"
509,1205,11,"https://espacialg.geoperu.gob.pe/geoserver/geoperu/peru_pip_ppr_030_2_2_ /wms?service=WMS&request=GetCapabilities","","",False,31188,1,"2026-02-18 11:14:23.709268-05"
510,661,11,"https://espacialg.geoperu.gob.pe/geoserver/geoperu/peru_pre_e_00_02_prov_minam_/wms?service=WMS&request=GetCapabilities","peru_pre_e_00_02_prov_minam_","SECTORES GOBIERNO NACIONAL | MINAM | Proyectos - Provincial",True,618,1,"2026-02-18 11:14:23.709268-05"
511,224,11,"http://geoportal.regionamazonas.gob.pe/geoserver/visor/sicre_areas_conservacion_privada/wms?service=WMS&request=GetCapabilities","","",False,0,1,"2026-02-18 11:14:23.709268-05"
512,1140,12,"https://swmapas.mtc.gob.pe:8443/geoserver/geoportal/pe_mtc_018_peajes_dic22/wfs?service=wfs&request=GetCapabilities","geoportal:pe_mtc_018_peajes_dic22","pe_mtc_018_peajes_dic22",True,42450,1,"2026-02-18 11:14:23.709268-05"
513,1509,11,"https://espacialg.geoperu.gob.pe/geoserver/subsistemas/20250529160959___Capa1_Centros_Atencion_Enero2025/wms?service=WMS&request=GetCapabilities","20250529160959___Capa1_Centros_Atencion_Enero2025","20250529160959___Capa1_Centros_Atencion_Enero2025",True,40895,1,"2026-02-18 11:14:23.709268-05"
514,424,11,"https://geocatmin.ingemmet.gob.pe/arcgis/services/SERV_GEOLOGIA_50K_INTEGRADA/MapServer/WMSServer?request=GetCapabilities&service=WMS","0","Litologia",True,42291,1,"2026-02-18 11:14:23.709268-05"
515,1384,11,"https://espacialg.geoperu.gob.pe/geoserver/subsistemas/20250618174233___Casos_al_24_de_marzo_del_2025/wms?service=WMS&request=GetCapabilities","20250618174233___Casos_al_24_de_marzo_del_2025","20250618174233___Casos_al_24_de_marzo_del_2025",True,41076,1,"2026-02-18 11:14:23.709268-05"
516,1417,11,"https://espacialg.geoperu.gob.pe/geoserver/subsistemas/20250619121658___Casos_al_17_de_mayo_del_2024/wms?service=WMS&request=GetCapabilities","20250619121658___Casos_al_17_de_mayo_del_2024","20250619121658___Casos_al_17_de_mayo_del_2024",True,41094,1,"2026-02-18 11:14:23.709268-05"
517,870,11,"https://espacialg.geoperu.gob.pe/geoserver/geoperu/peru_ece_regional_cm_a_/wms?service=WMS&request=GetCapabilities","peru_ece_regional_cm_a_","EDUCACION | EVALUACIÓN CENSAL (ECE - 2016) | Matemática - Región",True,364,1,"2026-02-18 11:14:23.709268-05"
518,1442,11,"https://espacialg.geoperu.gob.pe/geoserver/subsistemas/20250721170227___EDICION_5/wms?service=WMS&request=GetCapabilities","20250721170227___EDICION_5","20250721170227___EDICION_5",True,41236,1,"2026-02-18 11:14:23.709268-05"
519,1427,11,"https://espacialg.geoperu.gob.pe/geoserver/subsistemas/20250619123146___Casos_al_25_de_febrero_del_2024/wms?service=WMS&request=GetCapabilities","20250619123146___Casos_al_25_de_febrero_del_2024","20250619123146___Casos_al_25_de_febrero_del_2024",True,41106,1,"2026-02-18 11:14:23.709268-05"
520,1668,11,"https://idesep.senamhi.gob.pe:443/geoserver/g_05_97/05_97_014_04_001_512_0000_00_00/ows?service=WMS&request=GetCapabilities","05_97_014_04_001_512_0000_00_00","SAN MARTIN - TEMP MAXIMA - 14 VERANO",True,41760,1,"2026-02-18 11:14:23.709268-05"
521,23,11,"https://geosnirh.ana.gob.pe/server/services/Público/FuentesContaminantes/MapServer/WMSServer?request=GetCapabilities&service=WMS","0","FuentesContaminantes",True,38801,1,"2026-02-18 11:14:23.709268-05"
522,1698,11,"https://idesep.senamhi.gob.pe:443/geoserver/g_05_93/05_93_015_04_001_512_0000_00_00/ows?service=WMS&request=GetCapabilities","05_93_015_04_001_512_0000_00_00","LIMA - TEMP MINIMA - 15 OTOÑO",True,41663,1,"2026-02-18 11:14:23.709268-05"
523,1585,11,"https://gis.chavimochic.gob.pe/geoserver/comportamientonf2022/peru_pech_007_nf_periodo_avenida_estiaje_2022/wms?request=GetCapabilities&service=WMS","peru_pech_007_nf_periodo_avenida_2022","SGDA-DRDyCS - COMPORTAMIENTO-NF-AVENIDA-2022",True,41920,1,"2026-02-18 11:14:23.709268-05"
524,1386,11,"https://espacialg.geoperu.gob.pe/geoserver/subsistemas/20250618174359___Casos_al_10_de_marzo_del_2025/wms?service=WMS&request=GetCapabilities","20250618174359___Casos_al_10_de_marzo_del_2025","20250618174359___Casos_al_10_de_marzo_del_2025",True,41078,1,"2026-02-18 11:14:23.709268-05"
525,323,12,"https://ide.icl.gob.pe:8443/geoserver/IDEP/idep_tg_puerta/wfs?service=WFS&version=2.0.0&request=GetCapabilities","IDEP:idep_tg_puerta","idep_tg_puerta",True,42387,1,"2026-02-18 11:14:23.709268-05"
526,1840,11,"https://idesep.senamhi.gob.pe:443/geoserver/g_09_02/09_02_005_03_002_511_0000_00_00/ows?service=WMS&request=GetCapabilities","09_02_005_03_002_511_0000_00_00","FRECUENCIA DE NEVADAS - EVENTOS PROMEDIO 05 MAYO - PERU",True,41870,1,"2026-02-18 11:14:23.709268-05"
527,1486,11,"https://espacialg.geoperu.gob.pe/geoserver/subsistemas/20251128223046___Casos_al_13_de_octubre_del_2025/wms?service=WMS&request=GetCapabilities","20251128223046___Casos_al_13_de_octubre_del_2025","20251128223046___Casos_al_13_de_octubre_del_2025",True,42042,1,"2026-02-18 11:14:23.709268-05"
528,1446,11,"https://espacialg.geoperu.gob.pe/geoserver/subsistemas/20250829161001___Casos_al_09_de_junio_del_2025/wms?service=WMS&request=GetCapabilities","20250829161001___Casos_al_09_de_junio_del_2025","20250829161001___Casos_al_09_de_junio_del_2025",True,41347,1,"2026-02-18 11:14:23.709268-05"
529,406,11,"https://www.idep.gob.pe/geoportal/services/SERVICIOS_IGN/TRANSPORTES_Y_COMUNICACIONES_500K/MapServer/WMSServer?request=GetCapabilities&service=WMS","0","Vias de Transportes",True,42363,1,"2026-02-18 11:14:23.709268-05"
530,370,11,"https://www.idep.gob.pe/geoportal/services/SERVICIOS_IGN/CULTURAL_500K/MapServer/WMSServer?request=GetCapabilities&service=WMS","0","Área Urbana",True,42263,1,"2026-02-18 11:14:23.709268-05"
531,578,11,"https://espacialg.geoperu.gob.pe/geoserver/subsistemas/20240510150455___Suicidios_dist_ene_oct2023/wms?service=WMS&request=GetCapabilities","20240510150455___Suicidios_dist_ene_oct2023","20240510150455___Suicidios_dist_ene_oct2023",True,39677,1,"2026-02-18 11:14:23.709268-05"
532,1024,11,"https://espacialg.geoperu.gob.pe/geoserver/subsistemas/20260209161735___Reembolsos_atendidos_Derech_Dic2025/wms?service=WMS&request=GetCapabilities","20260209161735___Reembolsos_atendidos_Derech_Dic2025","20260209161735___Reembolsos_atendidos_Derech_Dic2025",True,42273,1,"2026-02-18 11:14:23.709268-05"
533,50,12,"https://geosnirh.ana.gob.pe/server/services/P%C3%BAblico/ObrasdeArte/MapServer/WFSServer?service=WFS&request=GetCapabilities","ObrasdeArte:ObrasdeArte","ObrasdeArte",True,38830,1,"2026-02-18 11:14:23.709268-05"
534,1657,11,"https://idesep.senamhi.gob.pe:443/geoserver/g_05_94/05_94_005_04_001_512_0000_00_00/ows?service=WMS&request=GetCapabilities","05_94_005_04_001_512_0000_00_00","LIMA - TEMP MAXIMA - 05 MES DE MAYO",True,41700,1,"2026-02-18 11:14:23.709268-05"
535,141,11,"https://espacialg.geoperu.gob.pe/geoserver/subsistemas/20240918113852___Densidad_Coca_2021/wms?service=WMS&request=GetCapabilities","20240918113852___Densidad_Coca_2021","20240918113852___Densidad_Coca_2021",True,40110,1,"2026-02-18 11:14:23.709268-05"
536,1531,11,"https://espacialg.geoperu.gob.pe/geoserver/geoperu/peru_econo_prom_cons_prod_hidrobiol_2023_/wms?service=WMS&request=GetCapabilities","peru_econo_prom_cons_prod_hidrobiol_2023_","peru_econo_prom_cons_prod_hidrobiol_2023",True,39049,1,"2026-02-18 11:14:23.709268-05"
537,911,11,"https://idesep.senamhi.gob.pe:443/geoserver/g_08_04/08_04_010_03_001_514_0000_00_00/ows?service=WMS&request=GetCapabilities","08_04_010_03_001_514_0000_00_00","ENERGIA SOLAR 10 OCTUBRE - PERU",True,41863,1,"2026-02-18 11:14:23.709268-05"
538,1560,11,"https://espacialg.geoperu.gob.pe/geoserver/subsistemas/20251212141407___Total_Becarios_2024/wms?service=WMS&request=GetCapabilities","20251212141407___Total_Becarios_2024","20251212141407___Total_Becarios_2024",True,42072,1,"2026-02-18 11:14:23.709268-05"
539,338,11,"https://ide.igp.gob.pe/geoserver/PGA/wms?request=GetCapabilities&service=WMS","Sacudimiento_teorico","Sacudimiento_teorico",True,41013,1,"2026-02-18 11:14:23.709268-05"
540,117,11,"https://espacialg.geoperu.gob.pe/geoserver/satelite/3_SPOT6_RGB/wms?service=WMS&request=GetCapabilities","3_SPOT6_RGB","3_SPOT6_RGB",True,40227,1,"2026-02-18 11:14:23.709268-05"
541,1938,11,"https://idesep.senamhi.gob.pe:443/geoserver/g_06_09/06_09_008_03_001_512_0000_00_00/ows?service=WMS&request=GetCapabilities","06_09_008_03_001_512_0000_00_00","TENDENCIA DE TEMP MEDIA 08 AGOSTO - PERU",True,41794,1,"2026-02-18 11:14:23.709268-05"
542,1983,12,"https://pifa.oefa.gob.pe/server_gis/services/Metadatos/Generacion_Aislada_Concesion/MapServer/WFSServer?request=GetCapabilities&service=WFS","Generacion_Aislada_Concesion:Generación_Aislada_por_concesión_-_GA","Generación_Aislada_por_concesión_-_GA",True,41978,1,"2026-02-18 11:14:23.709268-05"
543,142,11,"https://espacialg.geoperu.gob.pe/geoserver/subsistemas/20240918114141___Densidad_Coca_2022/wms?service=WMS&request=GetCapabilities","20240918114141___Densidad_Coca_2022","20240918114141___Densidad_Coca_2022",True,40111,1,"2026-02-18 11:14:23.709268-05"
544,1209,11,"https://espacialg.geoperu.gob.pe/geoserver/subsistemas/20260108122539___centro_mac_dic_cort_set25/wms?service=WMS&request=GetCapabilities","20260108122539___centro_mac_dic_cort_set25","20260108122539___centro_mac_dic_cort_set25",True,42098,1,"2026-02-18 11:14:23.709268-05"
545,959,11,"https://espacialg.geoperu.gob.pe/geoserver/subsistemas/20250521101708___CEM_2025_REG/wms?service=WMS&request=GetCapabilities","20250521101708___CEM_2025_REG","20250521101708___CEM_2025_REG",True,40868,1,"2026-02-18 11:14:23.709268-05"
546,1752,11,"https://geoportal.minem.gob.pe/minem/services/ATLASEOL/Eolica/MapServer/WMSServer?request=GetCapabilities&service=WMS","1","Humedad Relativa del aire a 100 metros del suelo",True,42410,1,"2026-02-18 11:14:23.709268-05"
547,1220,11,"https://idesep.senamhi.gob.pe:443/geoserver/g_05_02/05_02_008_03_001_512_0000_00_00/ows?service=WMS&request=GetCapabilities","05_02_008_03_001_512_0000_00_00","CARACTERIZACION DE PRECIPITACION - 08 MES DE AGOSTO",True,41585,1,"2026-02-18 11:14:23.709268-05"
548,752,11,"https://espacialg.geoperu.gob.pe/geoserver/geoperu/peru_pre_e_00_02_dist_mindef_/wms?service=WMS&request=GetCapabilities","peru_pre_e_00_02_dist_mindef_","SECTORES GOBIERNO NACIONAL | MINDEF | Proyectos - Distrital",True,709,1,"2026-02-18 11:14:23.709268-05"
549,895,12,"https://geoservicios.sernanp.gob.pe/arcgis/services/servicios_ogc/peru_sernanp_0102/MapServer/WFSServer?SERVICE=WFS&REQUEST=GetCapabilities","peru_sernanp_0102:ANPAdministracionNacionalDefinitivas","ANPAdministracionNacionalDefinitivas",True,35907,1,"2026-02-18 11:14:23.709268-05"
550,2033,11,"https://espacialg.geoperu.gob.pe/geoserver/subsistemas/20241105120355___3_Hombres_credito_Dic2023/wms?service=WMS&request=GetCapabilities","20241105120355___3_Hombres_credito_Dic2023","20241105120355___3_Hombres_credito_Dic2023",True,40405,1,"2026-02-18 11:14:23.709268-05"
551,31,11,"https://geosnirh.ana.gob.pe/server/services/Público/DUA_OtrosUsos/MapServer/WMSServer?request=GetCapabilities&service=WMS","0","BDSNIRH.gis.vDerechoUsoOtrosUsos",True,38811,1,"2026-02-18 11:14:23.709268-05"
552,1939,11,"https://idesep.senamhi.gob.pe:443/geoserver/g_06_09/06_09_012_03_001_512_0000_00_00/ows?service=WMS&request=GetCapabilities","06_09_012_03_001_512_0000_00_00","TENDENCIA DE TEMP MEDIA 12 DICIEMBRE - PERU",True,41798,1,"2026-02-18 11:14:23.709268-05"
553,1032,11,"https://espacialg.geoperu.gob.pe/geoserver/subsistemas/20240516122005___Lab_Clin_Anat_Pat_XEESS_Feb2024/wms?service=WMS&request=GetCapabilities","20240516122005___Lab_Clin_Anat_Pat_XEESS_Feb2024","20240516122005___Lab_Clin_Anat_Pat_XEESS_Feb2024",True,39716,1,"2026-02-18 11:14:23.709268-05"
554,1151,11,"https://espacialg.geoperu.gob.pe/geoserver/geoperu/peru_ciudad_menor_/wms?service=WMS&request=GetCapabilities","peru_ciudad_menor_","Ciudad Menor",True,8075,1,"2026-02-18 11:14:23.709268-05"
555,2010,11,"https://idesep.senamhi.gob.pe:443/geoserver/g_04_06/04_06_003_03_001_531_0000_00_00/ows?service=WMS&request=GetCapabilities","","",True,42326,1,"2026-02-18 11:14:23.709268-05"
556,1878,11,"https://idesep.senamhi.gob.pe:443/geoserver/g_06_07/wms?request=GetCapabilities&service=WMS","06_07_001_03_001_521_2020_00_00","DISPONIBILIDAD HIDRICA ANUAL 2020 - PERU",True,42307,1,"2026-02-18 11:14:23.709268-05"
557,1216,11,"https://espacialg.geoperu.gob.pe/geoserver/subsistemas/20240507163339___Poblacion_electoral_ERM2022_edades/wms?service=WMS&request=GetCapabilities","","",False,39657,1,"2026-02-18 11:14:23.709268-05"
559,955,11,"https://espacialg.geoperu.gob.pe/geoserver/subsistemas/20250521091849___CEM_2024_PSICO/wms?service=WMS&request=GetCapabilities","20250521091849___CEM_2024_PSICO","20250521091849___CEM_2024_PSICO",True,40863,1,"2026-02-18 11:14:23.709268-05"
560,821,11,"https://espacialg.geoperu.gob.pe/geoserver/geoperu/data_pob_servicios_agua_/wms?service=WMS&request=GetCapabilities","data_pob_servicios_agua_","POBREZA | BRECHAS DE SERVICIOS BÁSICOS | Viviendas sin abastecimiento de agua",True,946,1,"2026-02-18 11:14:23.709268-05"
561,312,11,"https://ider.regionucayali.gob.pe/geoservicios/services/servicios_ogc/Peru_GRU_0903/MapServer/WMSServer?request=GetCapabilities&service=WMS","0","PuesCont",True,42463,1,"2026-02-18 11:14:23.709268-05"
562,185,11,"https://espacialg.geoperu.gob.pe/geoserver/subsistemas/20241227111240___Pres_inst_mun_prov_ene_dic_2023/wms?service=WMS&request=GetCapabilities","20241227111240___Pres_inst_mun_prov_ene_dic_2023","20241227111240___Pres_inst_mun_prov_ene_dic_2023",True,40602,1,"2026-02-18 11:14:23.709268-05"
563,1638,11,"https://idesep.senamhi.gob.pe:443/geoserver/g_05_94/05_94_013_04_001_512_0000_00_00/ows?service=WMS&request=GetCapabilities","05_94_013_04_001_512_0000_00_00","LIMA - TEMP MAXIMA - 13 ANUAL",True,41708,1,"2026-02-18 11:14:23.709268-05"
564,1286,11,"https://espacialg.geoperu.gob.pe/geoserver/subsistemas/20250901125658___Capa4_Bitel_1er_Trim_2025/wms?service=WMS&request=GetCapabilities","20250901125658___Capa4_Bitel_1er_Trim_2025","20250901125658___Capa4_Bitel_1er_Trim_2025",True,41364,1,"2026-02-18 11:14:23.709268-05"
565,649,11,"https://espacialg.geoperu.gob.pe/geoserver/geoperu/peru_pre_e_00_04_prov_/wms?service=WMS&request=GetCapabilities","peru_pre_e_00_04_prov_","SECTORES GOBIERNO NACIONAL | Actividades y Proyectos - Provincial",True,597,1,"2026-02-18 11:14:23.709268-05"
566,1231,11,"https://idesep.senamhi.gob.pe:443/geoserver/g_05_02/05_02_010_03_001_512_0000_00_00/ows?service=WMS&request=GetCapabilities","05_02_010_03_001_512_0000_00_00","CARACTERIZACION DE PRECIPITACION - 10 MES DE OCTUBRE",True,41587,1,"2026-02-18 11:14:23.709268-05"
567,1222,11,"https://idesep.senamhi.gob.pe:443/geoserver/g_05_03/05_03_012_03_001_512_0000_00_00/ows?service=WMS&request=GetCapabilities","05_03_012_03_001_512_0000_00_00","CARACTERIZACION DE TEMP MINIMA - 12 MES DE DICIEMBRE",True,41609,1,"2026-02-18 11:14:23.709268-05"
568,1565,12,"https://geoinpe.inpe.gob.pe:8443/geoserver/geoinpe/peru_inpe_013_sedes_regionales/wfs?service=WFS&request=GetCapabilities","","",False,41953,1,"2026-02-18 11:14:23.709268-05"
569,774,11,"https://espacialg.geoperu.gob.pe/geoserver/geoperu/peru_pre_e_00_04_mtc_/wms?service=WMS&request=GetCapabilities","peru_pre_e_00_04_mtc_","SECTORES GOBIERNO NACIONAL | MTC | Actividades y Proyectos - Departamental",True,731,1,"2026-02-18 11:14:23.709268-05"
570,303,11,"https://ider.regionucayali.gob.pe/geoservicios/services/servicios_ogc/Peru_GRU_1101/MapServer/WMSServer?request=GetCapabilities&service=WMS","0","ParCorta",False,42459,1,"2026-02-18 11:14:23.709268-05"
571,1503,11,"https://espacialg.geoperu.gob.pe/geoserver/geoperu/peru_idh_anios_edu_/wms?service=WMS&request=GetCapabilities","peru_idh_anios_edu_","Años de educación (Población de 25 años y más)",True,8203,1,"2026-02-18 11:14:23.709268-05"
572,1809,11,"https://geoportal.minem.gob.pe/minem/services/ATLASEOL/Eolica/MapServer/WMSServer?request=GetCapabilities&service=WMS","11","Isobara",True,42404,1,"2026-02-18 11:14:23.709268-05"
573,1665,11,"https://idesep.senamhi.gob.pe:443/geoserver/g_05_97/05_97_016_04_001_512_0000_00_00/ows?service=WMS&request=GetCapabilities","05_97_016_04_001_512_0000_00_00","SAN MARTIN - TEMP MAXIMA - 16 INVIERNO",True,41762,1,"2026-02-18 11:14:23.709268-05"
574,851,11,"https://espacialg.geoperu.gob.pe/geoserver/subsistemas/20250128165209___Capa9_IE_Tec_Productivo_130125/wms?service=WMS&request=GetCapabilities","20250128165209___Capa9_IE_Tec_Productivo_130125","20250128165209___Capa9_IE_Tec_Productivo_130125",True,40673,1,"2026-02-18 11:14:23.709268-05"
575,499,11,"https://espacialg.geoperu.gob.pe/geoserver/geoperu/peru_distnbi_nin_noasist_esc_/wms?service=WMS&request=GetCapabilities","peru_distnbi_nin_noasist_esc_","POBREZA | NBI - CENSO 2017 (POBLACION) | Hog. con niños que no ast. a la escuela",True,1026,1,"2026-02-18 11:14:23.709268-05"
576,1969,11,"https://pifa.oefa.gob.pe/server_gis/services/Metadatos/Areas_Degradadas_RRSS_No_Muni/MapServer/WMSServer?request=GetCapabilities&service=WMS","0","Áreas Degradadas por Residuos Sólidos no Municipales",True,42007,1,"2026-02-18 11:14:23.709268-05"
577,206,11,"https://espacialg.geoperu.gob.pe/geoserver/subsistemas/20251002120742___Deli_Unid_Terri/wms?service=WMS&request=GetCapabilities","20251002120742___Deli_Unid_Terri","20251002120742___Deli_Unid_Terri",True,41459,1,"2026-02-18 11:14:23.709268-05"
578,1119,17,"http://giserver.proviasnac.gob.pe/arcgis/rest/services/PROVIAS/MTC_InfraestructuraVial/MapServer","","",False,0,1,"2026-02-18 11:14:23.709268-05"
579,458,11,"https://espacialg.geoperu.gob.pe/geoserver/subsistemas/20260128121354___3_capac_tec_igm_prov25/wms?service=WMS&request=GetCapabilities","20260128121354___3_capac_tec_igm_prov25","20260128121354___3_capac_tec_igm_prov25",True,42148,1,"2026-02-18 11:14:23.709268-05"
580,1723,11,"https://idesep.senamhi.gob.pe:443/geoserver/g_05_96/05_96_007_04_001_512_0000_00_00/ows?service=WMS&request=GetCapabilities","05_96_007_04_001_512_0000_00_00","SAN MARTIN - TEMP MINIMA - 07 MES DE JULIO",True,41736,1,"2026-02-18 11:14:23.709268-05"
581,1824,11,"https://idesep.senamhi.gob.pe:443/geoserver/g_02_06/02_06_001_03_001_512_2024_00_00/ows?service=WMS&request=GetCapabilities","02_06_001_03_001_512_2024_00_00","PRECIPITACIÓN NIÑO 2024 DEF",True,41564,1,"2026-02-18 11:14:23.709268-05"
582,13,11,"https://geosnirh.ana.gob.pe/server/services/Público/Propuesta_CRHC/MapServer/WMSServer?request=GetCapabilities&service=WMS","0","PropuestaCRHC",True,38791,1,"2026-02-18 11:14:23.709268-05"
583,1970,12,"https://pifa.oefa.gob.pe/server_gis/services/Metadatos/Areas_Degradadas_RRSS_Municipales/MapServer/WFSServer?request=GetCapabilities&service=WFS","Areas_Degradadas_RRSS_Municipales:Áreas_Degradadas_por_Residuos_Sólidos_Municipales","Áreas_Degradadas_por_Residuos_Sólidos_Municipales",True,42008,1,"2026-02-18 11:14:23.709268-05"
584,1956,11,"https://idesep.senamhi.gob.pe:443/geoserver/g_06_08/06_08_006_03_001_512_0000_00_00/ows?service=WMS&request=GetCapabilities","06_08_006_03_001_512_0000_00_00","TENDENCIA DE TEMP MINIMA 06 JUNIO - PERU",True,41780,1,"2026-02-18 11:14:23.709268-05"
585,1456,11,"https://espacialg.geoperu.gob.pe/geoserver/subsistemas/20251003152906___Hidrico/wms?service=WMS&request=GetCapabilities","20251003152906___Hidrico","20251003152906___Hidrico",True,41466,1,"2026-02-18 11:14:23.709268-05"
586,2027,11,"https://espacialg.geoperu.gob.pe/geoserver/geoperu/Predios_SBN_170725/wms?service=WMS&request=GetCapabilities","Predios_SBN_170725","Predios_SBN_170725",True,41395,1,"2026-02-18 11:14:23.709268-05"
587,481,11,"https://espacialg.geoperu.gob.pe/geoserver/geoperu/peru_distnbi_/wms?service=WMS&request=GetCapabilities","peru_distnbi_","POBREZA | NBI - CENSO 2017 (POBLACION) | Poblacion con al menos una NBI , 2017",True,1211,1,"2026-02-18 11:14:23.709268-05"
588,619,11,"https://winlmprap09.midagri.gob.pe/winlmprap14/services/servicios_ogc/Peru_midagri_0702/MapServer/WMSServer?request=GetCapabilities&service=WMS","","",True,39795,1,"2026-02-18 11:14:23.709268-05"
589,2005,12,"https://pifa.oefa.gob.pe/server_gis/services/Metadatos/Subestacion_Transmision_Existente/MapServer/WFSServer?request=GetCapabilities&service=WFS","Subestacion_Transmision_Existente:Subestación_de_Transformación_Existente_","Subestación_de_Transformación_Existente_",True,41984,1,"2026-02-18 11:14:23.709268-05"
590,1980,12,"https://pifa.oefa.gob.pe/server_gis/services/Metadatos/Derechos_Acuicolas_Pol/MapServer/WFSServer?request=GetCapabilities&service=WFS","Derechos_Acuicolas_Pol:Derechos_Acuícolas","Derechos_Acuícolas",True,42005,1,"2026-02-18 11:14:23.709268-05"
591,798,11,"https://espacialg.geoperu.gob.pe/geoserver/geoperu/peru_pre_e_00_03_mimp_/wms?service=WMS&request=GetCapabilities","peru_pre_e_00_03_mimp_","SECTORES GOBIERNO NACIONAL | MIMP | Actividades - Departamental",True,755,1,"2026-02-18 11:14:23.709268-05"
592,533,11,"https://espacialg.geoperu.gob.pe/geoserver/subsistemas/20260130091055___5_sc_mapa_delito25/wms?service=WMS&request=GetCapabilities","20260130091055___5_sc_mapa_delito25","20260130091055___5_sc_mapa_delito25",True,42158,1,"2026-02-18 11:14:23.709268-05"
593,124,11,"https://espacialg.geoperu.gob.pe/geoserver/satelite/1_KompSAT3_RGB/wms?service=WMS&request=GetCapabilities","1_KompSAT3_RGB","1_KompSAT3_RGB",True,40236,1,"2026-02-18 11:14:23.709268-05"
594,1063,11,"https://espacialg.geoperu.gob.pe/geoserver/subsistemas/20250625115124___Capacitacion_Laboral_Oct_Dic_2024/wms?service=WMS&request=GetCapabilities","20250625115124___Capacitacion_Laboral_Oct_Dic_2024","20250625115124___Capacitacion_Laboral_Oct_Dic_2024",True,41133,1,"2026-02-18 11:14:23.709268-05"
595,1097,11,"https://espacialg.geoperu.gob.pe/geoserver/subsistemas/20250926104005___Embarcadero_jun25/wms?service=WMS&request=GetCapabilities","20250926104005___Embarcadero_jun25","20250926104005___Embarcadero_jun25",True,41444,1,"2026-02-18 11:14:23.709268-05"
596,758,11,"https://espacialg.geoperu.gob.pe/geoserver/geoperu/peru_pre_e_00_04_dist_mindef_/wms?service=WMS&request=GetCapabilities","peru_pre_e_00_04_dist_mindef_","SECTORES GOBIERNO NACIONAL | MINDEF | Actividades y Proyectos - Distrital",True,715,1,"2026-02-18 11:14:23.709268-05"
597,1034,11,"https://espacialg.geoperu.gob.pe/geoserver/subsistemas/20240513173941___Optometria_XEESS_Feb2024/wms?service=WMS&request=GetCapabilities","20240513173941___Optometria_XEESS_Feb2024","20240513173941___Optometria_XEESS_Feb2024",True,39706,1,"2026-02-18 11:14:23.709268-05"
598,992,11,"https://espacialg.geoperu.gob.pe/geoserver/subsistemas/20251027164805___Obstetras_Distrito_Julio_2025/wms?service=WMS&request=GetCapabilities","20251027164805___Obstetras_Distrito_Julio_2025","20251027164805___Obstetras_Distrito_Julio_2025",True,41681,1,"2026-02-18 11:14:23.709268-05"
