id_layer;idtematica;idsubtematico;ide;geo;capa;entidad;frec_act;fecha_reg;fecha_prox;wms;wfs;arcgis;wmts;responsable_geo;estado_proc;fecha_proc;responsable_pub;estado_pub_geo;fecha_pub_geo;estado_ide_proc;fecha_proc_ide;estado_pub_ide;fecha_pub_ide;descripcion;observacion;estado_actu;id_institucion;id_categoria
1163;58;70;NO;SI;Componente de Planificación;Programa Mundial de Alimentos (PMA);Variable;01/01/2016;06/01/2026;https://espacialg.geoperu.gob.pe/geoserver/geoperu/peru_epci_dpto_planif_/wms?service=WMS&request=GetCapabilities;;;;Sin responsable;Por actualizar;NULL;Sin responsable;Publicado - Reporte;19/02/2021;NULL;NULL;NULL;NULL;Sin descripción;La actividad de registros y gestión de información de las capas de información han sido generado en conjunto con las dos entidades escritas.;ACTUALIZADO;273;17
1164;58;70;NO;SI;Componente de Organización;Programa Mundial de Alimentos (PMA);Variable;01/01/2016;06/01/2026;https://espacialg.geoperu.gob.pe/geoserver/geoperu/peru_epci_dpto_organiz_/wms?service=WMS&request=GetCapabilities;;;;Sin responsable;Por actualizar;NULL;Sin responsable;Publicado - Reporte;19/02/2021;NULL;NULL;NULL;NULL;Sin descripción;La actividad de registros y gestión de información de las capas de información han sido generado en conjunto con las dos entidades escritas.;ACTUALIZADO;273;17
1165;58;70;NO;SI;Componente de Recursos Humanos;Programa Mundial de Alimentos (PMA);Variable;01/01/2016;06/01/2026;https://espacialg.geoperu.gob.pe/geoserver/geoperu/peru_epci_dpto_rrhh_/wms?service=WMS&request=GetCapabilities;;;;Sin responsable;Por actualizar;NULL;Sin responsable;Publicado - Reporte;19/02/2021;NULL;NULL;NULL;NULL;Sin descripción;La actividad de registros y gestión de información de las capas de información han sido generado en conjunto con las dos entidades escritas.;ACTUALIZADO;273;17
1166;58;70;NO;SI;Componente de Recursos Financieros;Programa Mundial de Alimentos (PMA);Variable;01/01/2016;06/01/2026;https://espacialg.geoperu.gob.pe/geoserver/geoperu/peru_epci_dpto_rf_/wms?service=WMS&request=GetCapabilities;;;;Sin responsable;Por actualizar;NULL;Sin responsable;Publicado - Reporte;19/02/2021;NULL;NULL;NULL;NULL;Sin descripción;La actividad de registros y gestión de información de las capas de información han sido generado en conjunto con las dos entidades escritas.;ACTUALIZADO;273;17
1167;58;70;NO;SI;Componente de Logística;Programa Mundial de Alimentos (PMA);Variable;01/01/2016;06/01/2026;https://espacialg.geoperu.gob.pe/geoserver/geoperu/peru_epci_dpto_complog_/wms?service=WMS&request=GetCapabilities;;;;Sin responsable;Por actualizar;NULL;Sin responsable;Publicado - Reporte;19/02/2021;NULL;NULL;NULL;NULL;Sin descripción;La actividad de registros y gestión de información de las capas de información han sido generado en conjunto con las dos entidades escritas.;ACTUALIZADO;273;17
1168;58;70;NO;SI;Componente de Comunicaciones;Programa Mundial de Alimentos (PMA);Variable;01/01/2016;06/01/2026;https://espacialg.geoperu.gob.pe/geoserver/geoperu/peru_epci_dpto_comunic_/wms?service=WMS&request=GetCapabilities;;;;Sin responsable;Por actualizar;NULL;Sin responsable;Publicado - Reporte;19/02/2021;NULL;NULL;NULL;NULL;Sin descripción;La actividad de registros y gestión de información de las capas de información han sido generado en conjunto con las dos entidades escritas.;ACTUALIZADO;273;17
1169;58;69;NO;SI;EPCI Provincial;Programa Mundial de Alimentos (PMA);Variable;01/01/2016;06/01/2026;https://espacialg.geoperu.gob.pe/geoserver/geoperu/peru_epci_prov_/wms?service=WMS&request=GetCapabilities;;;;Sin responsable;Por actualizar;NULL;Sin responsable;Publicado - Reporte;19/02/2021;NULL;NULL;NULL;NULL;Sin descripción;La actividad de registros y gestión de información de las capas de información han sido generado en conjunto con las dos entidades escritas.;ACTUALIZADO;273;17
1170;58;69;NO;SI;Componente de Planificación;Programa Mundial de Alimentos (PMA);Variable;01/01/2016;06/01/2026;https://espacialg.geoperu.gob.pe/geoserver/geoperu/peru_epci_prov_planif_/wms?service=WMS&request=GetCapabilities;;;;Sin responsable;Por actualizar;NULL;Sin responsable;Publicado - Reporte;19/02/2021;NULL;NULL;NULL;NULL;Sin descripción;La actividad de registros y gestión de información de las capas de información han sido generado en conjunto con las dos entidades escritas.;ACTUALIZADO;273;17
1171;58;69;NO;SI;Componente de Organización;Programa Mundial de Alimentos (PMA);Variable;01/01/2016;06/01/2026;https://espacialg.geoperu.gob.pe/geoserver/geoperu/peru_epci_prov_organiz_/wms?service=WMS&request=GetCapabilities;;;;Sin responsable;Por actualizar;NULL;Sin responsable;Publicado - Reporte;19/02/2021;NULL;NULL;NULL;NULL;Sin descripción;La actividad de registros y gestión de información de las capas de información han sido generado en conjunto con las dos entidades escritas.;ACTUALIZADO;273;17
1172;58;69;NO;SI;Componente de Recursos Humanos;Programa Mundial de Alimentos (PMA);Variable;01/01/2016;06/01/2026;https://espacialg.geoperu.gob.pe/geoserver/geoperu/peru_epci_prov_rrhh_/wms?service=WMS&request=GetCapabilities;;;;Sin responsable;Por actualizar;NULL;Sin responsable;Publicado - Reporte;19/02/2021;NULL;NULL;NULL;NULL;Sin descripción;La actividad de registros y gestión de información de las capas de información han sido generado en conjunto con las dos entidades escritas.;ACTUALIZADO;273;17
1173;58;69;NO;SI;Componente de Recursos Financieros;Programa Mundial de Alimentos (PMA);Variable;01/01/2016;06/01/2026;https://espacialg.geoperu.gob.pe/geoserver/geoperu/peru_epci_prov_rf_/wms?service=WMS&request=GetCapabilities;;;;Sin responsable;Por actualizar;NULL;Sin responsable;Publicado - Reporte;19/02/2021;NULL;NULL;NULL;NULL;Sin descripción;La actividad de registros y gestión de información de las capas de información han sido generado en conjunto con las dos entidades escritas.;ACTUALIZADO;273;17
1174;58;69;NO;SI;Componente de Logística;Programa Mundial de Alimentos (PMA);Variable;01/01/2016;06/01/2026;https://espacialg.geoperu.gob.pe/geoserver/geoperu/peru_epci_prov_complog_/wms?service=WMS&request=GetCapabilities;;;;Sin responsable;Por actualizar;NULL;Sin responsable;Publicado - Reporte;19/02/2021;NULL;NULL;NULL;NULL;Sin descripción;La actividad de registros y gestión de información de las capas de información han sido generado en conjunto con las dos entidades escritas.;ACTUALIZADO;273;17
1175;58;69;NO;SI;Componente de Comunicaciones;Programa Mundial de Alimentos (PMA);Variable;01/01/2016;06/01/2026;https://espacialg.geoperu.gob.pe/geoserver/geoperu/peru_epci_prov_comunic_/wms?service=WMS&request=GetCapabilities;;;;Sin responsable;Por actualizar;NULL;Sin responsable;Publicado - Reporte;19/02/2021;NULL;NULL;NULL;NULL;Sin descripción;La actividad de registros y gestión de información de las capas de información han sido generado en conjunto con las dos entidades escritas.;ACTUALIZADO;273;17
39046;49;2184;NO;SI;Educación Alimentaria y Nutricional (PESCAEduca) - 2023;Programa Nacional A Comer Pescado (PNACP);Variable;01/07/2023;06/01/2026;https://espacialg.geoperu.gob.pe/geoserver/geoperu/peru_econo_educ_alimen_nutric_pesca_educa_2023_/wms?service=WMS&request=GetCapabilities;;;;Sin responsable;Por actualizar;NULL;Sin responsable;Publicado - Reporte;19/02/2021;NULL;NULL;NULL;NULL;Sin descripción;Sin observación;ACTUALIZADO;229;6
39047;49;2184;NO;SI;Educación Alimentaria y Nutricional (Cocinando con Pescado) - 2023;Programa Nacional A Comer Pescado (PNACP);Variable;01/07/2023;06/01/2026;https://espacialg.geoperu.gob.pe/geoserver/geoperu/peru_econo_educ_alimen_nutric_coc_pesc_2023_/wms?service=WMS&request=GetCapabilities;;;;Sin responsable;Por actualizar;NULL;Sin responsable;Publicado - Reporte;19/02/2021;NULL;NULL;NULL;NULL;Sin descripción;Sin observación;ACTUALIZADO;229;6
39048;49;2184;NO;SI;Educación Alimentaria y Nutricional (PESCANutrición) - 2023;Programa Nacional A Comer Pescado (PNACP);Variable;01/07/2023;06/01/2026;https://espacialg.geoperu.gob.pe/geoserver/geoperu/peru_econo_educ_alimen_nutric_pesca_nutric_2023_/wms?service=WMS&request=GetCapabilities;;;;Sin responsable;Por actualizar;NULL;Sin responsable;Publicado - Reporte;19/02/2021;NULL;NULL;NULL;NULL;Sin descripción;Sin observación;ACTUALIZADO;229;6
39049;49;2184;NO;SI;Promoción de Consumos de Productos Hidrobiológicos - 2023;Programa Nacional A Comer Pescado (PNACP);Variable;01/07/2023;06/01/2026;https://espacialg.geoperu.gob.pe/geoserver/geoperu/peru_econo_prom_cons_prod_hidrobiol_2023_/wms?service=WMS&request=GetCapabilities;;;;Sin responsable;Por actualizar;NULL;Sin responsable;Publicado - Reporte;19/02/2021;NULL;NULL;NULL;NULL;Sin descripción;Sin observación;ACTUALIZADO;229;6
39050;49;2184;NO;SI;Fomento de la Producción Pesquera para el Consumo Humano Directo - 2023;Programa Nacional A Comer Pescado (PNACP);Variable;01/07/2023;06/01/2026;https://espacialg.geoperu.gob.pe/geoserver/geoperu/peru_econo_fom_prod_pesq_cons_hum_dir_2023_/wms?service=WMS&request=GetCapabilities;;;;Sin responsable;Por actualizar;NULL;Sin responsable;Publicado - Reporte;19/02/2021;NULL;NULL;NULL;NULL;Sin descripción;Sin observación;ACTUALIZADO;229;6
39051;49;2184;NO;SI;Educación Alimentaria y Nutricional (PESCAEduca) - 2022;Programa Nacional A Comer Pescado (PNACP);Variable;1/12/2022;06/01/2026;https://espacialg.geoperu.gob.pe/geoserver/geoperu/peru_econo_educ_alimen_nutric_pesca_educa_2022_/wms?service=WMS&request=GetCapabilities;;;;Sin responsable;Por actualizar;NULL;Sin responsable;Publicado - Reporte;19/02/2021;NULL;NULL;NULL;NULL;Sin descripción;Sin observación;ACTUALIZADO;229;6
39052;49;2184;NO;SI;Educación Alimentaria y Nutricional (Cocinando con Pescado) - 2022;Programa Nacional A Comer Pescado (PNACP);Variable;1/12/2022;06/01/2026;https://espacialg.geoperu.gob.pe/geoserver/geoperu/peru_econo_educ_alimen_nutric_coc_pesc_2022_/wms?service=WMS&request=GetCapabilities;;;;Sin responsable;Por actualizar;NULL;Sin responsable;Publicado - Reporte;19/02/2021;NULL;NULL;NULL;NULL;Sin descripción;Sin observación;ACTUALIZADO;229;6
39053;49;2184;NO;SI;Educación Alimentaria y Nutricional (PESCANutrición) - 2022;Programa Nacional A Comer Pescado (PNACP);Variable;1/12/2022;06/01/2026;https://espacialg.geoperu.gob.pe/geoserver/geoperu/peru_econo_educ_alimen_nutric_pesca_nutric_2022_/wms?service=WMS&request=GetCapabilities;;;;Sin responsable;Por actualizar;NULL;Sin responsable;Publicado - Reporte;19/02/2021;NULL;NULL;NULL;NULL;Sin descripción;Sin observación;ACTUALIZADO;229;6
39054;49;2184;NO;SI;Promoción de Consumos de Productos Hidrobiológicos - 2022;Programa Nacional A Comer Pescado (PNACP);Variable;1/12/2022;06/01/2026;https://espacialg.geoperu.gob.pe/geoserver/geoperu/peru_econo_educ_promocion_cons_prod_hidrobiol_2022_/wms?service=WMS&request=GetCapabilities;;;;Sin responsable;Por actualizar;NULL;Sin responsable;Publicado - Reporte;19/02/2021;NULL;NULL;NULL;NULL;Sin descripción;Sin observación;ACTUALIZADO;229;6
39055;49;2184;NO;SI;Fomento de la Producción Pesquera para el Consumo Humano Directo - 2022;Programa Nacional A Comer Pescado (PNACP);Variable;1/12/2022;06/01/2026;https://espacialg.geoperu.gob.pe/geoserver/geoperu/peru_econo_fom_prod_pesq_cons_hum_dir_2022_/wms?service=WMS&request=GetCapabilities;;;;Sin responsable;Por actualizar;NULL;Sin responsable;Publicado - Reporte;19/02/2021;NULL;NULL;NULL;NULL;Sin descripción;Sin observación;ACTUALIZADO;229;6
40520;49;2184;NO;SI;Educación Alimentaria y Nutricional (PESCAEduca) - 2024;Programa Nacional A Comer Pescado (PNACP);360;31/07/2024;26/07/2025;https://espacialg.geoperu.gob.pe/geoserver/subsistemas/20241210170510___Capa1_Educ_Alimen_Nutric_Pesca_Educa_2024/wms?service=WMS&request=GetCapabilities;;;;Connie Castro;Incorporación;10/12/2024;Connie Castro;Publicado;13/12/2024;NULL;NULL;NULL;NULL;Sin descripción;Sin observación;DESACTUALIZADO;229;6
40521;49;2184;NO;SI;Educación Alimentaria y Nutricional (Cocinando con Pescado) - 2024;Programa Nacional A Comer Pescado (PNACP);360;31/07/2024;26/07/2025;https://espacialg.geoperu.gob.pe/geoserver/subsistemas/20241210170606___Capa2_Educ_Alimen_Nutric_Coc_Pesc_2024/wms?service=WMS&request=GetCapabilities;;;;Connie Castro;Incorporación;10/12/2024;Connie Castro;Publicado;10/12/2024;NULL;NULL;NULL;NULL;Sin descripción;Sin observación;DESACTUALIZADO;229;6
40522;49;2184;NO;SI;Educación Alimentaria y Nutricional (PESCANutrición) - 2024;Programa Nacional A Comer Pescado (PNACP);360;31/07/2024;26/07/2025;https://espacialg.geoperu.gob.pe/geoserver/subsistemas/20241210170724___Capa3_Educ_Alimen_Nutric_Pesca_Nutric_2024/wms?service=WMS&request=GetCapabilities;;;;Connie Castro;Incorporación;10/12/2024;Connie Castro;Publicado;10/12/2024;NULL;NULL;NULL;NULL;Sin descripción;Sin observación;DESACTUALIZADO;229;6
40523;49;2184;NO;SI;Promoción de Consumos de Productos Hidrobiológicos - 2024;Programa Nacional A Comer Pescado (PNACP);360;31/07/2024;26/07/2025;https://espacialg.geoperu.gob.pe/geoserver/subsistemas/20241210174946___Capa4_Promocion_Cons_Prod_Hidrobiol_2024/wms?service=WMS&request=GetCapabilities;;;;Connie Castro;Incorporación;10/12/2024;Connie Castro;Publicado;10/12/2024;NULL;NULL;NULL;NULL;Sin descripción;Sin observación;DESACTUALIZADO;229;6
40524;49;2184;NO;SI;Fomento de la Producción Pesquera para el Consumo Humano Directo - 2024;Programa Nacional A Comer Pescado (PNACP);360;31/07/2024;26/07/2025;https://espacialg.geoperu.gob.pe/geoserver/subsistemas/20241210180821___Capa5_Fom_Prod_Pesq_Cons_Hum_Dir_2024/wms?service=WMS&request=GetCapabilities;;;;Connie Castro;Incorporación;10/12/2024;Connie Castro;Publicado;10/12/2024;NULL;NULL;NULL;NULL;Sin descripción;Sin observación;DESACTUALIZADO;229;6
42116;46;0;NO;SI;CUNA MÁS;Programa Nacional Cuna Más;90;31/05/2025;29/08/2025;https://espacialg.geoperu.gob.pe/geoserver/subsistemas/20260115175040___Capa5_Cunamas_Nov2026/wms?service=WMS&request=GetCapabilities;;;;Connie Castro;Actualización;08/07/2025;Connie Castro;Publicado;09/07/2025;NULL;NULL;NULL;NULL;Sin descripción;Sin observación;DESACTUALIZADO;235;17
42115;46;0;NO;SI;JUNTOS;Programa Nacional de Apoyo Directo a los Más Pobres - Juntos;90;30/11/2025;28/02/2026;https://espacialg.geoperu.gob.pe/geoserver/subsistemas/20260115171901___Capa4_Juntos_Nov2026/wms?service=WMS&request=GetCapabilities;;;;Connie Castro;Actualización;7/01/2026;Connie Castro;Publicado;9/01/2026;NULL;NULL;NULL;NULL;Sin descripción;Sin observación;ACTUALIZADO;237;17
40464;46;2266;NO;SI;Agencias;Programa Nacional de Asistencia Solidaria (PENSIÓN 65);360;31/10/2024;26/10/2025;https://espacialg.geoperu.gob.pe/geoserver/subsistemas/20241203104650___AGENCIAS/wms?service=WMS&request=GetCapabilities;;;;Luis Rodriguez;Incorporación;28/10/2024;Luis Rodriguez;Publicado;3/12/2024;NULL;NULL;NULL;NULL;Sin descripción;Sin observación;DESACTUALIZADO;238;17
40465;46;2266;NO;SI;Empresa Transportadora de Valores – ETV;Programa Nacional de Asistencia Solidaria (PENSIÓN 65);360;31/10/2024;26/10/2025;https://espacialg.geoperu.gob.pe/geoserver/subsistemas/20241203105225___ETV/wms?service=WMS&request=GetCapabilities;;;;Luis Rodriguez;Actualización;28/10/2024;Luis Rodriguez;Publicado;3/12/2024;NULL;NULL;NULL;NULL;Sin descripción;Sin observación;DESACTUALIZADO;238;17
42125;46;2266;NO;SI;Cantidad de usuarios por distrito;Programa Nacional de Asistencia Solidaria (PENSIÓN 65);90;30/11/2025;28/02/2026;https://espacialg.geoperu.gob.pe/geoserver/subsistemas/20260119141636___Capa6_Pension65_Nov2026/wms?service=WMS&request=GetCapabilities;;;;Connie Castro;Actualización;9/01/2026;Connie Castro;Publicado;9/01/2026;NULL;NULL;NULL;NULL;Sin descripción;Sin observación;ACTUALIZADO;238;17
42059;48;2576;NO;SI;Becas otorgadas año 2012;Programa Nacional de Becas y Crédito Educativo (PRONABEC);180;31/12/2025;29/06/2026;https://espacialg.geoperu.gob.pe/geoserver/subsistemas/20251205110234___Total_Becarios_2012/wms?service=WMS&request=GetCapabilities;;;;Connie Castro;Actualización;15/1/2026;Connie Castro;Publicado;16/1/2026;NULL;NULL;NULL;NULL;Sin descripción;Sin observación;ACTUALIZADO;2153;17
42060;48;2576;NO;SI;Becas otorgadas año 2013;Programa Nacional de Becas y Crédito Educativo (PRONABEC);180;31/12/2025;29/06/2026;https://espacialg.geoperu.gob.pe/geoserver/subsistemas/20251205112756___Total_Becarios_2013/wms?service=WMS&request=GetCapabilities;;;;Connie Castro;Actualización;15/1/2026;Connie Castro;Publicado;16/1/2026;NULL;NULL;NULL;NULL;Sin descripción;Sin observación;ACTUALIZADO;2153;17
42061;48;2576;NO;SI;Becas otorgadas año 2014;Programa Nacional de Becas y Crédito Educativo (PRONABEC);180;31/12/2025;29/06/2026;https://espacialg.geoperu.gob.pe/geoserver/subsistemas/20251205115720___Total_Becarios_2014/wms?service=WMS&request=GetCapabilities;;;;Connie Castro;Actualización;16/1/2026;Connie Castro;Publicado;16/1/2026;NULL;NULL;NULL;NULL;Sin descripción;Sin observación;ACTUALIZADO;2153;17
42062;48;2576;NO;SI;Becas otorgadas año 2015;Programa Nacional de Becas y Crédito Educativo (PRONABEC);180;31/12/2025;29/06/2026;https://espacialg.geoperu.gob.pe/geoserver/subsistemas/20251205115749___Total_Becarios_2015/wms?service=WMS&request=GetCapabilities;;;;Connie Castro;Actualización;16/1/2026;Connie Castro;Publicado;16/1/2026;NULL;NULL;NULL;NULL;Sin descripción;Sin observación;ACTUALIZADO;2153;17
42064;48;2576;NO;SI;Becas otorgadas año 2016;Programa Nacional de Becas y Crédito Educativo (PRONABEC);180;31/12/2025;29/06/2026;https://espacialg.geoperu.gob.pe/geoserver/subsistemas/20251211154812___Total_Becarios_2016/wms?service=WMS&request=GetCapabilities;;;;Connie Castro;Actualización;19/1/2026;Connie Castro;Publicado;23/1/2026;NULL;NULL;NULL;NULL;Sin descripción;Sin observación;ACTUALIZADO;2153;17
42065;48;2576;NO;SI;Becas otorgadas año 2017;Programa Nacional de Becas y Crédito Educativo (PRONABEC);180;31/12/2025;29/06/2026;https://espacialg.geoperu.gob.pe/geoserver/subsistemas/20251211154851___Total_Becarios_2017/wms?service=WMS&request=GetCapabilities;;;;Connie Castro;Actualización;19/1/2026;Connie Castro;Publicado;23/1/2026;NULL;NULL;NULL;NULL;Sin descripción;Sin observación;ACTUALIZADO;2153;17
42066;48;2576;NO;SI;Becas otorgadas año 2018;Programa Nacional de Becas y Crédito Educativo (PRONABEC);180;31/12/2025;29/06/2026;https://espacialg.geoperu.gob.pe/geoserver/subsistemas/20251211154925___Total_Becarios_2018/wms?service=WMS&request=GetCapabilities;;;;Connie Castro;Actualización;20/1/2026;Connie Castro;Publicado;23/1/2026;NULL;NULL;NULL;NULL;Sin descripción;Sin observación;ACTUALIZADO;2153;17
42067;48;2576;NO;SI;Becas otorgadas año 2019;Programa Nacional de Becas y Crédito Educativo (PRONABEC);180;31/12/2025;29/06/2026;https://espacialg.geoperu.gob.pe/geoserver/subsistemas/20251211155028___Total_Becarios_2019/wms?service=WMS&request=GetCapabilities;;;;Connie Castro;Actualización;20/1/2026;Connie Castro;Publicado;23/1/2026;NULL;NULL;NULL;NULL;Sin descripción;Sin observación;ACTUALIZADO;2153;17
42068;48;2576;NO;SI;Becas otorgadas año 2020;Programa Nacional de Becas y Crédito Educativo (PRONABEC);180;31/12/2025;29/06/2026;https://espacialg.geoperu.gob.pe/geoserver/subsistemas/20251211155204___Total_Becarios_2020/wms?service=WMS&request=GetCapabilities;;;;Connie Castro;Actualización;21/1/2026;Connie Castro;Publicado;23/1/2026;NULL;NULL;NULL;NULL;Sin descripción;Sin observación;ACTUALIZADO;2153;17
42069;48;2576;NO;SI;Becas otorgadas año 2021;Programa Nacional de Becas y Crédito Educativo (PRONABEC);180;31/12/2025;29/06/2026;https://espacialg.geoperu.gob.pe/geoserver/subsistemas/20251212141128___Total_Becarios_2021/wms?service=WMS&request=GetCapabilities;;;;Connie Castro;Actualización;21/1/2026;Connie Castro;Publicado;23/1/2026;NULL;NULL;NULL;NULL;Sin descripción;Sin observación;ACTUALIZADO;2153;17
42070;48;2576;NO;SI;Becas otorgadas año 2022;Programa Nacional de Becas y Crédito Educativo (PRONABEC);180;31/12/2025;29/06/2026;https://espacialg.geoperu.gob.pe/geoserver/subsistemas/20251212141231___Total_Becarios_2022/wms?service=WMS&request=GetCapabilities;;;;Connie Castro;Actualización;22/1/2026;Connie Castro;Publicado;23/1/2026;NULL;NULL;NULL;NULL;Sin descripción;Sin observación;ACTUALIZADO;2153;17
42071;48;2576;NO;SI;Becas otorgadas año 2023;Programa Nacional de Becas y Crédito Educativo (PRONABEC);180;31/12/2025;29/06/2026;https://espacialg.geoperu.gob.pe/geoserver/subsistemas/20251212141322___Total_Becarios_2023/wms?service=WMS&request=GetCapabilities;;;;Connie Castro;Actualización;22/1/2026;Connie Castro;Publicado;23/1/2026;NULL;NULL;NULL;NULL;Sin descripción;Sin observación;ACTUALIZADO;2153;17
42072;48;2576;NO;SI;Becas otorgadas año 2024;Programa Nacional de Becas y Crédito Educativo (PRONABEC);180;31/12/2025;29/06/2026;https://espacialg.geoperu.gob.pe/geoserver/subsistemas/20251212141407___Total_Becarios_2024/wms?service=WMS&request=GetCapabilities;;;;Connie Castro;Actualización;23/1/2026;Connie Castro;Publicado;23/1/2026;NULL;NULL;NULL;NULL;Sin descripción;Sin observación;ACTUALIZADO;2153;17
42073;48;2576;NO;SI;Becas otorgadas año 2025;Programa Nacional de Becas y Crédito Educativo (PRONABEC);180;31/12/2025;29/06/2026;https://espacialg.geoperu.gob.pe/geoserver/subsistemas/20251212141458___Total_Becarios_2025/wms?service=WMS&request=GetCapabilities;;;;Connie Castro;Actualización;23/1/2026;Connie Castro;Publicado;23/1/2026;NULL;NULL;NULL;NULL;Sin descripción;Sin observación;ACTUALIZADO;2153;17
42136;48;2576;NO;SI;Sedes de PRONABEC;Programa Nacional de Becas y Crédito Educativo (PRONABEC);180;31/12/2025;29/06/2026;https://espacialg.geoperu.gob.pe/geoserver/subsistemas/20260123112005___Sedes_enero2026/wms?service=WMS&request=GetCapabilities;;;;Connie Castro;Incorporación;14/01/2026;Connie Castro;Publicado;16/01/2026;NULL;NULL;NULL;NULL;Sin descripción;Sin observación;ACTUALIZADO;2153;17
41328;546;2513;SI;SI;Región Policial;Ministerio del Interior (MININTER);Servicios;31/07/2025;06/01/2026;https://geomininter.mininter.gob.pe/arcgis/services/ogc/lineabase/MapServer/WMSServer?request=GetCapabilities&service=WMS;;;;Mario Flores;Actualización;27/08/2025;Mario Flores;Publicado;27/08/2025;Incorporación;04/09/2025;Publicado;20/11/2025;Es una unidad administrativa y operativa que organiza y dirige el accionar de las unidades policiales en un determinado territorio, abarcando varias divisiones policiales (como Divpol) para garantizar el orden interno, la seguridad ciudadana y el cumplimiento de la ley en esa zona;Sin observación;ACTUALIZADO;81;17
41331;546;2513;SI;SI;Sectores Comisarias Básicas;Ministerio del Interior (MININTER);Servicios;31/07/2025;06/01/2026;https://geomininter.mininter.gob.pe/arcgis/services/ogc/lineabase/MapServer/WMSServer?request=GetCapabilities&service=WMS;;;;Mario Flores;Actualización;27/08/2025;Mario Flores;Publicado;27/08/2025;Incorporación;04/09/2025;Publicado;20/11/2025;Es sectorizacion de las Juridicciones de las Comisarias Basicas para mejorar la operatividad del accionar de la Policia Nacional ante algun evento delictivo o altere la calma social;Sin observación;ACTUALIZADO;81;17
41953;546;2271;SI;SI;Sedes Regionales;Instituto Nacional Penitenciario (INPE);Servicios;NULL;06/01/2026;https://geoinpe.inpe.gob.pe:8443/geoserver/geoinpe/peru_inpe_013_sedes_regionales/wms?service=WMS&request=GetCapabilities;https://geoinpe.inpe.gob.pe:8443/geoserver/geoinpe/peru_inpe_013_sedes_regionales/wfs?service=WFS&request=GetCapabilities;;;Mario Flores;Incorporación;20/11/2025;Mario Flores;Publicado;20/11/2025;Incorporación;1/11/2025;Publicado;20/11/2025;Representa la ubicación geográfica de las 10 áreas administrativas de las Sedes Regionales.;Sin observación;ACTUALIZADO;77;17
39229;546;1835;NO;SI;Servicio de Orientación al Adolescente (SOA);Programa Nacional de Centros Juveniles (PRONACEJ);180;01/09/2023;28/02/2024;https://espacialg.geoperu.gob.pe/geoserver/geoperu/peru_seguciu_adolesinfra_servicio_orient_adoles_/wms?service=WMS&request=GetCapabilities;;;;Connie Castro;Actualización;20/11/2023;Josué Cóndor;Publicado - Reporte;30/11/2023;NULL;NULL;NULL;NULL;Sin descripción;Sin observación;DESACTUALIZADO;80;17
42121;46;0;NO;SI;CONTIGO;Programa Nacional de Entrega de la Pensión No Contributiva a Personas con Discapacidad Severa en Situación de Pobreza - CONTIGO;90;30/11/2025;28/02/2026;https://espacialg.geoperu.gob.pe/geoserver/subsistemas/20260119091917___Capa7_Contigo_Nov2026/wms?service=WMS&request=GetCapabilities;;;;Connie Castro;Actualización;8/01/2026;Connie Castro;Publicado;9/01/2026;NULL;NULL;NULL;NULL;Sin descripción;Sin observación;ACTUALIZADO;241;17
40348;43;12;NO;SI;Viviendas con Cobertura de Agua - Distritos;Programa Nacional de Saneamiento Rural (PNSR);360;30/09/2024;25/09/2025;https://espacialg.geoperu.gob.pe/geoserver/subsistemas/20241018120208___Distritos_cobertura_agua_2024/wms?service=WMS&request=GetCapabilities;;;;Mario Flores;Incorporación;17/10/2024;Mario Flores;Publicado;18/10/2024;NULL;NULL;NULL;NULL;Sin descripción;Sin observación;DESACTUALIZADO;222;20
40349;43;12;NO;SI;Viviendas con Cobertura de Desagüe - Distritos;Programa Nacional de Saneamiento Rural (PNSR);360;30/09/2024;25/09/2025;https://espacialg.geoperu.gob.pe/geoserver/subsistemas/20241018120506___Distritos_cobertura_desague_2024/wms?service=WMS&request=GetCapabilities;;;;Mario Flores;Incorporación;17/10/2024;Mario Flores;Publicado;18/10/2024;NULL;NULL;NULL;NULL;Sin descripción;Sin observación;DESACTUALIZADO;222;20
40460;43;12;NO;SI;Accesibilidad entre Centros Poblados;Programa Nacional de Saneamiento Rural (PNSR);360;01/09/2024;27/08/2025;https://espacialg.geoperu.gob.pe/geoserver/subsistemas/20241128124842___Accesibilidad_centros_poblados_2024/wms?service=WMS&request=GetCapabilities;;;;Mario Flores;Actualización;28/11/2024;Mario Flores;Publicado;28/11/2024;NULL;NULL;NULL;NULL;Sin descripción;Sin observación;DESACTUALIZADO;222;20
40738;43;12;NO;SI;Viviendas con Cobertura de Agua;Programa Nacional de Saneamiento Rural (PNSR);360;01/09/2024;27/08/2025;https://espacialg.geoperu.gob.pe/geoserver/geoperu/CCPP_cob_agua_2024/wms?service=WMS&request=GetCapabilities;;;;Mario Flores;Actualización;10/12/2024;Mario Flores;Publicado;18/10/2024;NULL;NULL;NULL;NULL;Sin descripción;Sin observación;DESACTUALIZADO;222;20
40739;43;12;NO;SI;Viviendas con Cobertura de Desagüe;Programa Nacional de Saneamiento Rural (PNSR);360;01/09/2024;27/08/2025;https://espacialg.geoperu.gob.pe/geoserver/geoperu/CCPP_cob_desague_2024/wms?service=WMS&request=GetCapabilities;;;;Mario Flores;Actualización;11/12/2024;Mario Flores;Publicado;18/10/2024;NULL;NULL;NULL;NULL;Sin descripción;Sin observación;DESACTUALIZADO;222;20
